graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
37.0,Graph with 7 nodes and 17 edges,"[[0, 1, 1, 1, 1, 1, 1], [1, 0, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 1, 1], [1, 0, 1, 0, 1, 1, 1], [1, 1, 1, 1, 0, 1, 1], [1, 0, 1, 1, 1, 0, 0], [1, 0, 1, 1, 1, 0, 0]]",8.0,6.0,Y,"{0: 14, 1: 8, 2: 38, 3: 44, 4: 32, 5: 26, 6: 20}","{(0, 1): 1, (0, 2): 9, (0, 3): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (1, 2): 1, (1, 4): 6, (2, 3): 3, (2, 4): 1, (2, 5): 23, (2, 6): 1, (3, 4): 22, (3, 5): 1, (3, 6): 17, (4, 5): 1, (4, 6): 1}",415.0867462158203,66.0,21.0,181.0
37.0,Graph with 7 nodes and 17 edges,"[[0, 1, 1, 1, 1, 1, 1], [1, 0, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 1, 1], [1, 0, 1, 0, 1, 1, 1], [1, 1, 1, 1, 0, 1, 1], [1, 0, 1, 1, 1, 0, 0], [1, 0, 1, 1, 1, 0, 0]]",28.0,6.0,Y,"{0: 64, 1: 28, 2: 52, 3: 40, 4: 58, 5: 46, 6: 34}","{(0, 1): 3, (0, 2): 47, (0, 3): 1, (0, 4): 1, (0, 5): 8, (0, 6): 4, (1, 2): 1, (1, 4): 24, (2, 3): 1, (2, 4): 1, (2, 5): 1, (2, 6): 1, (3, 4): 2, (3, 5): 8, (3, 6): 28, (4, 5): 29, (4, 6): 1}",1120.0904846191406,66.0,21.0,181.0
39.0,Graph with 7 nodes and 12 edges,"[[0, 1, 1, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1], [1, 1, 0, 1, 1, 0, 1], [0, 1, 1, 0, 0, 0, 1], [0, 1, 1, 0, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0], [0, 1, 1, 1, 1, 0, 0]]",3.0,3.0,Y,"{0: 21, 1: 18, 2: 15, 3: 12, 4: 6, 5: 3, 6: 9}","{(0, 1): 10, (0, 2): 11, (1, 2): 1, (1, 3): 5, (1, 4): 1, (1, 6): 1, (2, 3): 1, (2, 4): 1, (2, 6): 1, (3, 6): 6, (4, 5): 3, (4, 6): 1}",507.11631774902344,61.0,21.0,171.0
42.0,Graph with 7 nodes and 9 edges,"[[0, 1, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1, 0], [1, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0], [1, 0, 0, 1, 1, 0, 0]]",5.0,3.0,Y,"{0: 23, 1: 20, 2: 17, 3: 14, 4: 5, 5: 11, 6: 8}","{(0, 1): 20, (0, 3): 1, (0, 6): 2, (2, 3): 9, (2, 5): 8, (3, 5): 2, (3, 6): 2, (4, 5): 1, (4, 6): 4}",409.12628173828125,58.0,21.0,165.0
44.0,Graph with 7 nodes and 11 edges,"[[0, 0, 1, 1, 1, 0, 0], [0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 1, 0], [0, 1, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",11.0,7.0,Y,"{0: 53, 1: 39, 2: 25, 3: 18, 4: 32, 5: 46, 6: 11}","{(0, 2): 23, (0, 3): 8, (0, 4): 22, (1, 2): 1, (1, 3): 10, (1, 4): 1, (1, 5): 26, (1, 6): 1, (2, 5): 1, (4, 5): 9, (5, 6): 10}",1274.10888671875,60.0,21.0,169.0
44.0,Graph with 7 nodes and 11 edges,"[[0, 0, 1, 1, 1, 0, 0], [0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 1, 0], [0, 1, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",13.0,5.0,Y,"{0: 43, 1: 38, 2: 33, 3: 28, 4: 23, 5: 18, 6: 13}","{(0, 2): 31, (0, 3): 1, (0, 4): 11, (1, 2): 1, (1, 3): 27, (1, 4): 1, (1, 5): 1, (1, 6): 8, (2, 5): 1, (4, 5): 11, (5, 6): 5}",362.15782165527344,60.0,21.0,169.0
44.0,Graph with 7 nodes and 11 edges,"[[0, 0, 1, 1, 1, 0, 0], [0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 1, 0], [0, 1, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",17.0,5.0,Y,"{0: 47, 1: 42, 2: 37, 3: 32, 4: 22, 5: 27, 6: 17}","{(0, 2): 26, (0, 3): 1, (0, 4): 20, (1, 2): 1, (1, 3): 31, (1, 4): 1, (1, 5): 4, (1, 6): 5, (2, 5): 10, (4, 5): 1, (5, 6): 12}",455.8563232421875,60.0,21.0,169.0
44.0,Graph with 7 nodes and 11 edges,"[[0, 0, 1, 1, 1, 0, 0], [0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 1, 0], [0, 1, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",19.0,5.0,Y,"{0: 49, 1: 44, 2: 39, 3: 34, 4: 24, 5: 29, 6: 19}","{(0, 2): 37, (0, 3): 1, (0, 4): 11, (1, 2): 1, (1, 3): 33, (1, 4): 1, (1, 5): 3, (1, 6): 6, (2, 5): 1, (4, 5): 12, (5, 6): 13}",772.9530334472656,60.0,21.0,169.0
45.0,Graph with 7 nodes and 12 edges,"[[0, 1, 1, 0, 0, 0, 0], [1, 0, 1, 1, 1, 0, 1], [1, 1, 0, 1, 0, 0, 1], [0, 1, 1, 0, 1, 0, 1], [0, 1, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 1, 0, 1, 0]]",27.0,1.0,Y,"{0: 33, 1: 31, 2: 27, 3: 28, 4: 30, 5: 32, 6: 29}","{(0, 1): 18, (0, 2): 15, (1, 2): 9, (1, 3): 2, (1, 4): 1, (1, 6): 1, (2, 3): 2, (2, 6): 1, (3, 4): 7, (3, 6): 17, (4, 5): 22, (5, 6): 10}",84.16175842285156,61.0,21.0,171.0
46.0,Graph with 7 nodes and 14 edges,"[[0, 1, 1, 0, 1, 0, 1], [1, 0, 0, 1, 1, 1, 0], [1, 0, 0, 1, 1, 0, 1], [0, 1, 1, 0, 0, 0, 1], [1, 1, 1, 0, 0, 1, 1], [0, 1, 0, 0, 1, 0, 1], [1, 0, 1, 1, 1, 1, 0]]",23.0,5.0,Y,"{0: 23, 1: 33, 2: 38, 3: 48, 4: 43, 5: 28, 6: 53}","{(0, 1): 1, (0, 2): 6, (0, 4): 9, (0, 6): 7, (1, 3): 1, (1, 4): 20, (1, 5): 11, (2, 3): 30, (2, 4): 1, (2, 6): 1, (3, 6): 17, (4, 5): 1, (4, 6): 12, (5, 6): 16}",75.10185241699219,63.0,21.0,175.0
47.0,Graph with 7 nodes and 11 edges,"[[0, 1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 1, 1, 0], [0, 0, 0, 1, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1], [0, 1, 1, 0, 1, 1, 0]]",2.0,8.0,Y,"{0: 10, 1: 2, 2: 18, 3: 26, 4: 34, 5: 42, 6: 50}","{(0, 1): 1, (0, 3): 9, (1, 6): 1, (2, 3): 15, (2, 5): 2, (2, 6): 1, (3, 4): 1, (3, 5): 1, (4, 5): 12, (4, 6): 21, (5, 6): 27}",836.1339569091797,60.0,21.0,169.0
48.0,Graph with 7 nodes and 12 edges,"[[0, 0, 1, 1, 1, 1, 0], [0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0]]",7.0,7.0,Y,"{0: 7, 1: 49, 2: 42, 3: 35, 4: 28, 5: 14, 6: 21}","{(0, 2): 1, (0, 3): 1, (0, 4): 4, (0, 5): 1, (1, 2): 41, (1, 4): 1, (1, 5): 7, (3, 4): 16, (3, 6): 18, (4, 5): 5, (4, 6): 2, (5, 6): 1}",410.0799560546875,61.0,21.0,171.0
48.0,Graph with 7 nodes and 12 edges,"[[0, 0, 1, 1, 1, 1, 0], [0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0]]",11.0,9.0,Y,"{0: 38, 1: 65, 2: 56, 3: 11, 4: 47, 5: 29, 6: 20}","{(0, 2): 1, (0, 3): 1, (0, 4): 35, (0, 5): 1, (1, 2): 55, (1, 4): 1, (1, 5): 9, (3, 4): 1, (3, 6): 9, (4, 5): 9, (4, 6): 1, (5, 6): 10}",573.8735198974609,61.0,21.0,171.0
48.0,Graph with 7 nodes and 12 edges,"[[0, 0, 1, 1, 1, 1, 0], [0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0]]",19.0,3.0,Y,"{0: 31, 1: 19, 2: 34, 3: 28, 4: 37, 5: 22, 6: 25}","{(0, 2): 17, (0, 3): 1, (0, 4): 12, (0, 5): 1, (1, 2): 17, (1, 4): 1, (1, 5): 1, (3, 4): 22, (3, 6): 5, (4, 5): 1, (4, 6): 1, (5, 6): 19}",447.0348358154297,61.0,21.0,171.0
48.0,Graph with 7 nodes and 12 edges,"[[0, 0, 1, 1, 1, 1, 0], [0, 0, 1, 0, 1, 1, 0], [1, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0]]",21.0,5.0,Y,"{0: 46, 1: 41, 2: 36, 3: 26, 4: 51, 5: 21, 6: 31}","{(0, 2): 1, (0, 3): 1, (0, 4): 41, (0, 5): 3, (1, 2): 35, (1, 4): 1, (1, 5): 5, (3, 4): 1, (3, 6): 24, (4, 5): 7, (4, 6): 1, (5, 6): 6}",787.9734039306641,61.0,21.0,171.0
49.0,Graph with 7 nodes and 12 edges,"[[0, 0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 1, 1, 1], [0, 1, 0, 1, 0, 1, 1], [1, 1, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0, 1], [0, 1, 1, 1, 0, 0, 0], [1, 1, 1, 0, 1, 0, 0]]",27.0,3.0,Y,"{0: 45, 1: 33, 2: 39, 3: 42, 4: 36, 5: 27, 6: 30}","{(0, 3): 31, (0, 6): 14, (1, 2): 4, (1, 3): 1, (1, 4): 24, (1, 5): 1, (1, 6): 3, (2, 3): 9, (2, 5): 25, (2, 6): 1, (3, 5): 1, (4, 6): 12}",76.05552673339844,61.0,21.0,171.0
50.0,Graph with 7 nodes and 9 edges,"[[0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 1, 1, 1, 0]]",24.0,4.0,Y,"{0: 28, 1: 32, 2: 36, 3: 40, 4: 24, 5: 44, 6: 48}","{(0, 3): 2, (0, 5): 26, (1, 3): 1, (1, 4): 13, (1, 6): 18, (2, 3): 36, (3, 6): 1, (4, 6): 11, (5, 6): 18}",611.0668182373047,58.0,21.0,165.0
51.0,Graph with 7 nodes and 11 edges,"[[0, 1, 0, 1, 0, 1, 1], [1, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 1, 0], [1, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1], [1, 0, 0, 1, 0, 1, 0]]",14.0,8.0,Y,"{0: 22, 1: 30, 2: 38, 3: 46, 4: 14, 5: 54, 6: 62}","{(0, 1): 14, (0, 3): 2, (0, 5): 1, (0, 6): 5, (1, 3): 1, (1, 4): 14, (1, 5): 1, (2, 3): 1, (2, 5): 37, (3, 6): 42, (5, 6): 15}",759.124755859375,60.0,21.0,169.0
55.0,Graph with 7 nodes and 9 edges,"[[0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 1, 0]]",15.0,3.0,Y,"{0: 27, 1: 24, 2: 18, 3: 33, 4: 15, 5: 30, 6: 21}","{(0, 2): 18, (0, 3): 1, (0, 6): 8, (1, 3): 1, (1, 5): 23, (3, 4): 15, (3, 5): 5, (3, 6): 11, (5, 6): 2}",1266.0026550292969,58.0,21.0,165.0
57.0,Graph with 7 nodes and 13 edges,"[[0, 0, 1, 0, 1, 1, 0], [0, 0, 0, 1, 1, 1, 0], [1, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 0], [1, 1, 1, 1, 0, 1, 1], [1, 1, 1, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0, 0]]",29.0,5.0,Y,"{0: 34, 1: 39, 2: 44, 3: 49, 4: 54, 5: 59, 6: 29}","{(0, 2): 32, (0, 4): 1, (0, 5): 1, (1, 3): 30, (1, 4): 1, (1, 5): 8, (2, 4): 1, (2, 5): 1, (2, 6): 10, (3, 4): 1, (3, 5): 18, (4, 5): 31, (4, 6): 19}",761.9857788085938,62.0,21.0,173.0
58.0,Graph with 7 nodes and 13 edges,"[[0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 1, 1, 0, 1], [1, 0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1, 0], [1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1, 0]]",15.0,7.0,Y,"{0: 22, 1: 29, 2: 36, 3: 43, 4: 50, 5: 57, 6: 15}","{(0, 1): 18, (0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (1, 3): 6, (1, 4): 4, (1, 6): 1, (2, 3): 35, (3, 4): 1, (3, 6): 1, (4, 5): 44, (5, 6): 12}",690.9370422363281,62.0,21.0,173.0
58.0,Graph with 7 nodes and 13 edges,"[[0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 1, 1, 0, 1], [1, 0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1, 0], [1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1, 0]]",20.0,8.0,Y,"{0: 68, 1: 36, 2: 20, 3: 52, 4: 44, 5: 60, 6: 28}","{(0, 1): 33, (0, 2): 1, (0, 4): 5, (0, 5): 28, (0, 6): 1, (1, 3): 1, (1, 4): 1, (1, 6): 1, (2, 3): 19, (3, 4): 29, (3, 6): 3, (4, 5): 9, (5, 6): 23}",24.080276489257812,62.0,21.0,173.0
58.0,Graph with 7 nodes and 13 edges,"[[0, 1, 1, 0, 1, 1, 1], [1, 0, 0, 1, 1, 0, 1], [1, 0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1, 0], [1, 0, 0, 0, 1, 0, 1], [1, 1, 0, 1, 0, 1, 0]]",21.0,7.0,Y,"{0: 28, 1: 35, 2: 42, 3: 49, 4: 56, 5: 63, 6: 21}","{(0, 1): 24, (0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (1, 3): 3, (1, 4): 1, (1, 6): 7, (2, 3): 41, (3, 4): 1, (3, 6): 4, (4, 5): 53, (5, 6): 9}",650.1674652099609,62.0,21.0,173.0
60.0,Graph with 7 nodes and 8 edges,"[[0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",13.0,7.0,Y,"{0: 20, 1: 27, 2: 34, 3: 41, 4: 48, 5: 55, 6: 13}","{(0, 3): 6, (0, 4): 14, (1, 5): 18, (1, 6): 9, (2, 3): 1, (2, 5): 33, (3, 4): 34, (5, 6): 4}",624.1798400878906,57.0,21.0,163.0
60.0,Graph with 7 nodes and 8 edges,"[[0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",19.0,1.0,Y,"{0: 20, 1: 21, 2: 22, 3: 23, 4: 24, 5: 25, 6: 19}","{(0, 3): 9, (0, 4): 11, (1, 5): 3, (1, 6): 18, (2, 3): 1, (2, 5): 21, (3, 4): 13, (5, 6): 1}",689.9833679199219,57.0,21.0,163.0
60.0,Graph with 7 nodes and 8 edges,"[[0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 1, 0]]",27.0,1.0,Y,"{0: 28, 1: 29, 2: 30, 3: 31, 4: 32, 5: 33, 6: 27}","{(0, 3): 13, (0, 4): 15, (1, 5): 3, (1, 6): 26, (2, 3): 1, (2, 5): 29, (3, 4): 17, (5, 6): 1}",739.8128509521484,57.0,21.0,163.0
61.0,Graph with 7 nodes and 9 edges,"[[0, 0, 0, 0, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [0, 1, 0, 1, 1, 1, 1], [0, 0, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0], [1, 1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0]]",25.0,7.0,Y,"{0: 46, 1: 39, 2: 67, 3: 32, 4: 25, 5: 60, 6: 53}","{(0, 5): 1, (0, 6): 45, (1, 2): 1, (1, 5): 38, (2, 3): 32, (2, 4): 15, (2, 5): 11, (2, 6): 8, (4, 5): 10}",1528.024673461914,58.0,21.0,165.0
63.0,Graph with 7 nodes and 12 edges,"[[0, 0, 1, 0, 1, 1, 0], [0, 0, 1, 1, 0, 1, 1], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1], [1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 0], [0, 1, 0, 1, 1, 0, 0]]",29.0,9.0,Y,"{0: 56, 1: 83, 2: 38, 3: 65, 4: 29, 5: 74, 6: 47}","{(0, 2): 1, (0, 4): 1, (0, 5): 54, (1, 2): 13, (1, 3): 28, (1, 5): 19, (1, 6): 23, (2, 3): 24, (3, 4): 8, (3, 6): 5, (4, 5): 1, (4, 6): 19}",87.97645568847656,61.0,21.0,171.0
65.0,Graph with 7 nodes and 9 edges,"[[0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 0, 1, 1], [0, 0, 1, 0, 0, 0, 0], [1, 0, 1, 1, 0, 0, 1], [0, 1, 1, 1, 0, 1, 0]]",2.0,4.0,Y,"{0: 22, 1: 18, 2: 6, 3: 14, 4: 2, 5: 26, 6: 10}","{(0, 5): 22, (1, 3): 12, (1, 6): 6, (2, 4): 2, (2, 5): 2, (2, 6): 2, (3, 5): 1, (3, 6): 1, (5, 6): 1}",454.90264892578125,58.0,21.0,165.0
66.0,Graph with 7 nodes and 8 edges,"[[0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 1, 0, 1, 0], [1, 0, 1, 0, 1, 1, 0], [0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0]]",17.0,1.0,Y,"{0: 23, 1: 19, 2: 21, 3: 17, 4: 20, 5: 22, 6: 18}","{(0, 2): 13, (0, 3): 10, (1, 4): 19, (2, 3): 5, (2, 5): 3, (3, 4): 1, (3, 5): 1, (5, 6): 18}",35.04753112792969,57.0,21.0,163.0
68.0,Graph with 7 nodes and 9 edges,"[[0, 0, 1, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0, 0], [1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 0, 0, 1, 1], [1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 1, 0, 0]]",21.0,5.0,Y,"{0: 21, 1: 46, 2: 51, 3: 41, 4: 36, 5: 26, 6: 31}","{(0, 2): 2, (0, 4): 19, (1, 2): 46, (2, 3): 2, (2, 6): 1, (3, 5): 10, (3, 6): 29, (4, 5): 16, (4, 6): 1}",432.9681396484375,58.0,21.0,165.0
70.0,Graph with 7 nodes and 11 edges,"[[0, 1, 1, 1, 1, 1, 0], [1, 0, 1, 0, 1, 0, 1], [1, 1, 0, 1, 0, 0, 0], [1, 0, 1, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0]]",22.0,2.0,Y,"{0: 22, 1: 26, 2: 34, 3: 30, 4: 28, 5: 32, 6: 24}","{(0, 1): 2, (0, 2): 10, (0, 3): 1, (0, 4): 1, (0, 5): 8, (1, 2): 19, (1, 4): 4, (1, 6): 1, (2, 3): 5, (3, 5): 24, (4, 6): 23}",48.87580871582031,60.0,21.0,169.0
74.0,Graph with 7 nodes and 9 edges,"[[0, 1, 1, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0]]",5.0,7.0,Y,"{0: 19, 1: 12, 2: 26, 3: 33, 4: 40, 5: 5, 6: 47}","{(0, 1): 12, (0, 2): 4, (0, 3): 2, (0, 5): 1, (2, 3): 21, (2, 6): 1, (3, 5): 4, (3, 6): 6, (4, 6): 40}",813.0073547363281,58.0,21.0,165.0
74.0,Graph with 7 nodes and 9 edges,"[[0, 1, 1, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0]]",12.0,4.0,Y,"{0: 20, 1: 16, 2: 24, 3: 32, 4: 28, 5: 12, 6: 36}","{(0, 1): 16, (0, 2): 2, (0, 3): 1, (0, 5): 1, (2, 3): 17, (2, 6): 5, (3, 5): 11, (3, 6): 3, (4, 6): 28}",648.0216979980469,58.0,21.0,165.0
74.0,Graph with 7 nodes and 9 edges,"[[0, 1, 1, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 1, 0, 0]]",27.0,7.0,Y,"{0: 69, 1: 48, 2: 34, 3: 41, 4: 55, 5: 27, 6: 62}","{(0, 1): 48, (0, 2): 1, (0, 3): 1, (0, 5): 19, (2, 3): 29, (2, 6): 4, (3, 5): 8, (3, 6): 3, (4, 6): 55}",858.0684661865234,58.0,21.0,165.0
75.0,Graph with 7 nodes and 11 edges,"[[0, 0, 1, 0, 0, 1, 1], [0, 0, 1, 1, 1, 0, 1], [1, 1, 0, 1, 0, 0, 1], [0, 1, 1, 0, 1, 0, 0], [0, 1, 0, 1, 0, 1, 0], [1, 0, 0, 0, 1, 0, 0], [1, 1, 1, 0, 0, 0, 0]]",17.0,1.0,Y,"{0: 19, 1: 22, 2: 20, 3: 21, 4: 17, 5: 18, 6: 23}","{(0, 2): 6, (0, 5): 3, (0, 6): 10, (1, 2): 1, (1, 3): 19, (1, 4): 1, (1, 6): 1, (2, 3): 1, (2, 6): 12, (3, 4): 1, (4, 5): 15}",781.0592651367188,60.0,21.0,169.0
77.0,Graph with 7 nodes and 9 edges,"[[0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 1, 0, 0], [0, 1, 0, 1, 0, 0, 1], [1, 0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 1, 1, 0]]",9.0,5.0,Y,"{0: 34, 1: 14, 2: 19, 3: 39, 4: 24, 5: 29, 6: 9}","{(0, 3): 29, (0, 5): 5, (1, 4): 14, (2, 3): 1, (2, 5): 17, (2, 6): 1, (3, 4): 9, (4, 6): 1, (5, 6): 7}",94.89059448242188,58.0,21.0,165.0
78.0,Graph with 7 nodes and 12 edges,"[[0, 1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1], [0, 1, 1, 0, 1, 0, 0], [0, 1, 0, 1, 1, 0, 0]]",17.0,3.0,Y,"{0: 17, 1: 23, 2: 35, 3: 29, 4: 20, 5: 32, 6: 26}","{(0, 1): 3, (0, 2): 13, (0, 4): 1, (1, 2): 1, (1, 5): 17, (1, 6): 2, (2, 4): 9, (2, 5): 12, (3, 4): 6, (3, 6): 23, (4, 5): 3, (4, 6): 1}",35.04753112792969,61.0,21.0,171.0
79.0,Graph with 7 nodes and 11 edges,"[[0, 0, 0, 1, 1, 0, 1], [0, 0, 1, 0, 0, 0, 1], [0, 1, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1, 1, 0, 1], [1, 1, 0, 1, 1, 1, 0]]",12.0,2.0,Y,"{0: 24, 1: 22, 2: 20, 3: 18, 4: 16, 5: 14, 6: 12}","{(0, 3): 5, (0, 4): 13, (0, 6): 6, (1, 2): 19, (1, 6): 3, (2, 4): 1, (3, 5): 12, (3, 6): 1, (4, 5): 1, (4, 6): 1, (5, 6): 1}",562.9062652587891,60.0,21.0,169.0
