graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
14.0,Graph with 5 nodes and 6 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",8.0,6.0,Y,"{0: 8, 1: 32, 2: 14, 3: 20, 4: 26}",Y,"{0: 8, 1: 32, 2: 14, 3: 20, 4: 26}","{(0, 2): 4, (0, 3): 3, (0, 4): 1, (1, 3): 17, (1, 4): 15, (2, 4): 10}",195.98007202148438,6.0,5.0,12.0
14.0,Graph with 5 nodes and 6 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",12.0,9.0,Y,"{0: 12, 1: 48, 2: 21, 3: 30, 4: 39}",Y,"{0: 12, 1: 48, 2: 21, 3: 30, 4: 39}","{(0, 2): 6, (0, 3): 5, (0, 4): 1, (1, 3): 25, (1, 4): 23, (2, 4): 15}",127.07710266113281,6.0,5.0,12.0
14.0,Graph with 5 nodes and 6 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",14.0,9.0,Y,"{0: 14, 1: 50, 2: 23, 3: 32, 4: 41}",Y,"{0: 14, 1: 50, 2: 23, 3: 32, 4: 41}","{(0, 2): 7, (0, 3): 6, (0, 4): 1, (1, 3): 26, (1, 4): 24, (2, 4): 16}",94.17533874511719,6.0,5.0,12.0
14.0,Graph with 5 nodes and 6 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",18.0,5.0,Y,"{0: 18, 1: 38, 2: 28, 3: 23, 4: 33}",Y,"{0: 18, 1: 38, 2: 28, 3: 23, 4: 33}","{(0, 2): 14, (0, 3): 3, (0, 4): 1, (1, 3): 20, (1, 4): 18, (2, 4): 14}",83.92333984375,6.0,5.0,12.0
14.0,Graph with 5 nodes and 6 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",18.0,6.0,Y,"{0: 18, 1: 42, 2: 30, 3: 24, 4: 36}",Y,"{0: 18, 1: 42, 2: 30, 3: 24, 4: 36}","{(0, 2): 15, (0, 3): 2, (0, 4): 1, (1, 3): 22, (1, 4): 20, (2, 4): 15}",293.0164337158203,6.0,5.0,12.0
14.0,Graph with 5 nodes and 6 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",20.0,8.0,Y,"{0: 20, 1: 44, 2: 36, 3: 52, 4: 28}",Y,"{0: 20, 1: 44, 2: 36, 3: 52, 4: 28}","{(0, 2): 10, (0, 3): 9, (0, 4): 1, (1, 3): 43, (1, 4): 1, (2, 4): 26}",97.99003601074219,6.0,5.0,12.0
14.0,Graph with 5 nodes and 6 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",24.0,6.0,Y,"{0: 24, 1: 48, 2: 36, 3: 30, 4: 42}",Y,"{0: 24, 1: 48, 2: 36, 3: 30, 4: 42}","{(0, 2): 18, (0, 3): 5, (0, 4): 1, (1, 3): 25, (1, 4): 23, (2, 4): 18}",362.15782165527344,6.0,5.0,12.0
14.0,Graph with 5 nodes and 6 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",26.0,7.0,Y,"{0: 54, 1: 26, 2: 33, 3: 40, 4: 47}",Y,"{0: 54, 1: 26, 2: 33, 3: 40, 4: 47}","{(0, 2): 13, (0, 3): 15, (0, 4): 26, (1, 3): 25, (1, 4): 1, (2, 4): 20}",132.7991485595703,6.0,5.0,12.0
15.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",2.0,3.0,Y,"{0: 5, 1: 8, 2: 2, 3: 14, 4: 11}",Y,"{0: 5, 1: 8, 2: 2, 3: 14, 4: 11}","{(0, 2): 1, (0, 3): 3, (0, 4): 1, (1, 3): 5, (1, 4): 3, (2, 4): 1, (3, 4): 6}",134.94491577148438,7.0,5.0,14.0
15.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",12.0,8.0,Y,"{0: 44, 1: 12, 2: 20, 3: 28, 4: 36}",Y,"{0: 44, 1: 12, 2: 20, 3: 28, 4: 36}","{(0, 2): 7, (0, 3): 26, (0, 4): 11, (1, 3): 1, (1, 4): 11, (2, 4): 13, (3, 4): 1}",537.872314453125,7.0,5.0,14.0
15.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",16.0,8.0,Y,"{0: 48, 1: 16, 2: 24, 3: 32, 4: 40}",Y,"{0: 48, 1: 16, 2: 24, 3: 32, 4: 40}","{(0, 2): 23, (0, 3): 2, (0, 4): 23, (1, 3): 15, (1, 4): 1, (2, 4): 1, (3, 4): 15}",397.9206085205078,7.0,5.0,14.0
15.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",26.0,4.0,Y,"{0: 42, 1: 30, 2: 26, 3: 38, 4: 34}",Y,"{0: 42, 1: 30, 2: 26, 3: 38, 4: 34}","{(0, 2): 14, (0, 3): 27, (0, 4): 1, (1, 3): 10, (1, 4): 20, (2, 4): 12, (3, 4): 1}",568.8667297363281,7.0,5.0,14.0
16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",2.0,7.0,Y,"{0: 9, 1: 2, 2: 16, 3: 30, 4: 23}",Y,"{0: 9, 1: 2, 2: 16, 3: 30, 4: 23}","{(0, 2): 1, (0, 3): 7, (0, 4): 1, (1, 3): 1, (1, 4): 1, (2, 3): 8, (2, 4): 7, (3, 4): 14}",256.0615539550781,8.0,5.0,16.0
16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",4.0,7.0,Y,"{0: 4, 1: 11, 2: 18, 3: 25, 4: 32}",Y,"{0: 4, 1: 11, 2: 18, 3: 25, 4: 32}","{(0, 2): 1, (0, 3): 1, (0, 4): 2, (1, 3): 10, (1, 4): 1, (2, 3): 1, (2, 4): 16, (3, 4): 13}",400.0663757324219,8.0,5.0,16.0
16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",6.0,5.0,Y,"{0: 16, 1: 6, 2: 26, 3: 21, 4: 11}",Y,"{0: 16, 1: 6, 2: 26, 3: 21, 4: 11}","{(0, 2): 9, (0, 3): 6, (0, 4): 1, (1, 3): 5, (1, 4): 1, (2, 3): 9, (2, 4): 8, (3, 4): 1}",118.01719665527344,8.0,5.0,16.0
16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",10.0,5.0,Y,"{0: 20, 1: 15, 2: 25, 3: 10, 4: 30}",Y,"{0: 20, 1: 15, 2: 25, 3: 10, 4: 30}","{(0, 2): 11, (0, 3): 7, (0, 4): 2, (1, 3): 1, (1, 4): 14, (2, 3): 1, (2, 4): 13, (3, 4): 1}",171.89979553222656,8.0,5.0,16.0
16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",10.0,8.0,Y,"{0: 42, 1: 10, 2: 18, 3: 26, 4: 34}",Y,"{0: 42, 1: 10, 2: 18, 3: 26, 4: 34}","{(0, 2): 16, (0, 3): 13, (0, 4): 13, (1, 3): 1, (1, 4): 9, (2, 3): 1, (2, 4): 1, (3, 4): 11}",140.19012451171875,8.0,5.0,16.0
16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",12.0,7.0,Y,"{0: 19, 1: 26, 2: 33, 3: 40, 4: 12}",Y,"{0: 19, 1: 26, 2: 33, 3: 40, 4: 12}","{(0, 2): 14, (0, 3): 4, (0, 4): 1, (1, 3): 25, (1, 4): 1, (2, 3): 10, (2, 4): 9, (3, 4): 1}",111.81831359863281,8.0,5.0,16.0
16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",18.0,9.0,Y,"{0: 27, 1: 36, 2: 45, 3: 54, 4: 18}",Y,"{0: 27, 1: 36, 2: 45, 3: 54, 4: 18}","{(0, 2): 19, (0, 3): 7, (0, 4): 1, (1, 3): 21, (1, 4): 15, (2, 3): 25, (2, 4): 1, (3, 4): 1}",216.96090698242188,8.0,5.0,16.0
16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",22.0,6.0,Y,"{0: 22, 1: 28, 2: 34, 3: 40, 4: 46}",Y,"{0: 22, 1: 28, 2: 34, 3: 40, 4: 46}","{(0, 2): 1, (0, 3): 1, (0, 4): 20, (1, 3): 27, (1, 4): 1, (2, 3): 10, (2, 4): 23, (3, 4): 2}",144.95849609375,8.0,5.0,16.0
16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",24.0,6.0,Y,"{0: 24, 1: 30, 2: 36, 3: 42, 4: 48}",Y,"{0: 24, 1: 30, 2: 36, 3: 42, 4: 48}","{(0, 2): 1, (0, 3): 1, (0, 4): 22, (1, 3): 29, (1, 4): 1, (2, 3): 11, (2, 4): 24, (3, 4): 1}",130.8917999267578,8.0,5.0,16.0
16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",24.0,9.0,Y,"{0: 24, 1: 42, 2: 33, 3: 60, 4: 51}",Y,"{0: 24, 1: 42, 2: 33, 3: 60, 4: 51}","{(0, 2): 1, (0, 3): 11, (0, 4): 12, (1, 3): 41, (1, 4): 1, (2, 3): 1, (2, 4): 31, (3, 4): 7}",570.0588226318359,8.0,5.0,16.0
16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",26.0,2.0,Y,"{0: 34, 1: 32, 2: 26, 3: 30, 4: 28}",Y,"{0: 34, 1: 32, 2: 26, 3: 30, 4: 28}","{(0, 2): 18, (0, 3): 15, (0, 4): 1, (1, 3): 7, (1, 4): 25, (2, 3): 7, (2, 4): 1, (3, 4): 1}",124.93133544921875,8.0,5.0,16.0
17.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",6.0,8.0,Y,"{0: 6, 1: 30, 2: 38, 3: 14, 4: 22}",Y,"{0: 6, 1: 30, 2: 38, 3: 14, 4: 22}","{(0, 2): 4, (0, 3): 1, (0, 4): 1, (1, 2): 15, (1, 3): 13, (1, 4): 2, (2, 4): 19}",126.12342834472656,7.0,5.0,14.0
17.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",6.0,9.0,Y,"{0: 6, 1: 42, 2: 33, 3: 24, 4: 15}",Y,"{0: 6, 1: 42, 2: 33, 3: 24, 4: 15}","{(0, 2): 4, (0, 3): 1, (0, 4): 1, (1, 2): 17, (1, 3): 23, (1, 4): 2, (2, 4): 12}",123.02398681640625,7.0,5.0,14.0
17.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",14.0,9.0,Y,"{0: 50, 1: 23, 2: 32, 3: 14, 4: 41}",Y,"{0: 50, 1: 23, 2: 32, 3: 14, 4: 41}","{(0, 2): 24, (0, 3): 13, (0, 4): 13, (1, 2): 1, (1, 3): 1, (1, 4): 21, (2, 4): 7}",166.89300537109375,7.0,5.0,14.0
17.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",16.0,9.0,Y,"{0: 52, 1: 25, 2: 34, 3: 16, 4: 43}",Y,"{0: 52, 1: 25, 2: 34, 3: 16, 4: 43}","{(0, 2): 25, (0, 3): 15, (0, 4): 12, (1, 2): 1, (1, 3): 1, (1, 4): 23, (2, 4): 8}",151.8726348876953,7.0,5.0,14.0
17.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",18.0,8.0,Y,"{0: 42, 1: 18, 2: 50, 3: 26, 4: 34}",Y,"{0: 42, 1: 18, 2: 50, 3: 26, 4: 34}","{(0, 2): 24, (0, 3): 10, (0, 4): 8, (1, 2): 1, (1, 3): 16, (1, 4): 1, (2, 4): 25}",189.06593322753906,7.0,5.0,14.0
17.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",20.0,2.0,Y,"{0: 20, 1: 26, 2: 28, 3: 24, 4: 22}",Y,"{0: 20, 1: 26, 2: 28, 3: 24, 4: 22}","{(0, 2): 1, (0, 3): 12, (0, 4): 7, (1, 2): 13, (1, 3): 12, (1, 4): 1, (2, 4): 14}",136.1370086669922,7.0,5.0,14.0
17.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",20.0,8.0,Y,"{0: 28, 1: 44, 2: 20, 3: 36, 4: 52}",Y,"{0: 28, 1: 44, 2: 20, 3: 36, 4: 52}","{(0, 2): 1, (0, 3): 1, (0, 4): 26, (1, 2): 1, (1, 3): 35, (1, 4): 8, (2, 4): 18}",55.789947509765625,7.0,5.0,14.0
17.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",26.0,2.0,Y,"{0: 28, 1: 32, 2: 26, 3: 34, 4: 30}",Y,"{0: 28, 1: 32, 2: 26, 3: 34, 4: 30}","{(0, 2): 10, (0, 3): 4, (0, 4): 14, (1, 2): 1, (1, 3): 30, (1, 4): 1, (2, 4): 15}",190.97328186035156,7.0,5.0,14.0
18.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",12.0,1.0,Y,"{0: 12, 1: 15, 2: 16, 3: 14, 4: 13}",Y,"{0: 12, 1: 15, 2: 16, 3: 14, 4: 13}","{(0, 2): 5, (0, 3): 6, (0, 4): 1, (1, 2): 10, (1, 3): 1, (1, 4): 4, (2, 4): 1, (3, 4): 7}",349.99847412109375,8.0,5.0,16.0
18.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",14.0,3.0,Y,"{0: 14, 1: 26, 2: 23, 3: 17, 4: 20}",Y,"{0: 14, 1: 26, 2: 23, 3: 17, 4: 20}","{(0, 2): 4, (0, 3): 1, (0, 4): 9, (1, 2): 10, (1, 3): 15, (1, 4): 1, (2, 4): 9, (3, 4): 1}",303.9836883544922,8.0,5.0,16.0
18.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",22.0,2.0,Y,"{0: 28, 1: 30, 2: 26, 3: 22, 4: 24}",Y,"{0: 28, 1: 30, 2: 26, 3: 22, 4: 24}","{(0, 2): 19, (0, 3): 8, (0, 4): 1, (1, 2): 1, (1, 3): 13, (1, 4): 16, (2, 4): 6, (3, 4): 1}",418.9014434814453,8.0,5.0,16.0
19.0,Graph with 5 nodes and 9 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",6.0,3.0,Y,"{0: 12, 1: 15, 2: 18, 3: 9, 4: 6}",Y,"{0: 12, 1: 15, 2: 18, 3: 9, 4: 6}","{(0, 2): 3, (0, 3): 6, (0, 4): 3, (1, 2): 13, (1, 3): 1, (1, 4): 1, (2, 3): 1, (2, 4): 1, (3, 4): 1}",123.02398681640625,9.0,5.0,18.0
19.0,Graph with 5 nodes and 9 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",16.0,5.0,Y,"{0: 31, 1: 16, 2: 36, 3: 26, 4: 21}",Y,"{0: 31, 1: 16, 2: 36, 3: 26, 4: 21}","{(0, 2): 12, (0, 3): 1, (0, 4): 18, (1, 2): 7, (1, 3): 8, (1, 4): 1, (2, 3): 16, (2, 4): 1, (3, 4): 1}",356.91261291503906,9.0,5.0,18.0
19.0,Graph with 5 nodes and 9 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",16.0,9.0,Y,"{0: 25, 1: 34, 2: 43, 3: 52, 4: 16}",Y,"{0: 25, 1: 34, 2: 43, 3: 52, 4: 16}","{(0, 2): 1, (0, 3): 23, (0, 4): 1, (1, 2): 29, (1, 3): 4, (1, 4): 1, (2, 3): 12, (2, 4): 1, (3, 4): 13}",494.95697021484375,9.0,5.0,18.0
19.0,Graph with 5 nodes and 9 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",18.0,3.0,Y,"{0: 30, 1: 27, 2: 18, 3: 24, 4: 21}",Y,"{0: 30, 1: 27, 2: 18, 3: 24, 4: 21}","{(0, 2): 15, (0, 3): 1, (0, 4): 14, (1, 2): 1, (1, 3): 21, (1, 4): 5, (2, 3): 1, (2, 4): 1, (3, 4): 1}",122.0703125,9.0,5.0,18.0
19.0,Graph with 5 nodes and 9 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",20.0,1.0,Y,"{0: 23, 1: 24, 2: 22, 3: 20, 4: 21}",Y,"{0: 23, 1: 24, 2: 22, 3: 20, 4: 21}","{(0, 2): 1, (0, 3): 9, (0, 4): 13, (1, 2): 14, (1, 3): 9, (1, 4): 1, (2, 3): 1, (2, 4): 6, (3, 4): 1}",337.1238708496094,9.0,5.0,18.0
19.0,Graph with 5 nodes and 9 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",28.0,9.0,Y,"{0: 64, 1: 46, 2: 37, 3: 28, 4: 55}",Y,"{0: 64, 1: 46, 2: 37, 3: 28, 4: 55}","{(0, 2): 11, (0, 3): 1, (0, 4): 52, (1, 2): 22, (1, 3): 23, (1, 4): 1, (2, 3): 3, (2, 4): 1, (3, 4): 1}",395.05958557128906,9.0,5.0,18.0
20.0,Graph with 5 nodes and 10 edges,"[[0, 1, 1, 1, 1], [1, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",8.0,3.0,Y,"{0: 20, 1: 17, 2: 8, 3: 11, 4: 14}",Y,"{0: 20, 1: 17, 2: 8, 3: 11, 4: 14}","{(0, 1): 14, (0, 2): 3, (0, 3): 1, (0, 4): 2, (1, 2): 1, (1, 3): 1, (1, 4): 1, (2, 3): 1, (2, 4): 3, (3, 4): 8}",349.99847412109375,10.0,5.0,20.0
20.0,Graph with 5 nodes and 10 edges,"[[0, 1, 1, 1, 1], [1, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",10.0,2.0,Y,"{0: 18, 1: 16, 2: 14, 3: 12, 4: 10}",Y,"{0: 18, 1: 16, 2: 14, 3: 12, 4: 10}","{(0, 1): 2, (0, 2): 1, (0, 3): 8, (0, 4): 7, (1, 2): 11, (1, 3): 2, (1, 4): 1, (2, 3): 1, (2, 4): 1, (3, 4): 1}",309.94415283203125,10.0,5.0,20.0
20.0,Graph with 5 nodes and 10 edges,"[[0, 1, 1, 1, 1], [1, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",12.0,1.0,Y,"{0: 12, 1: 15, 2: 16, 3: 14, 4: 13}",Y,"{0: 12, 1: 15, 2: 16, 3: 14, 4: 13}","{(0, 1): 4, (0, 2): 5, (0, 3): 2, (0, 4): 1, (1, 2): 9, (1, 3): 1, (1, 4): 1, (2, 3): 1, (2, 4): 1, (3, 4): 10}",358.1047058105469,10.0,5.0,20.0
20.0,Graph with 5 nodes and 10 edges,"[[0, 1, 1, 1, 1], [1, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",14.0,9.0,Y,"{0: 23, 1: 32, 2: 41, 3: 50, 4: 14}",Y,"{0: 23, 1: 32, 2: 41, 3: 50, 4: 14}","{(0, 1): 1, (0, 2): 1, (0, 3): 20, (0, 4): 1, (1, 2): 15, (1, 3): 15, (1, 4): 1, (2, 3): 14, (2, 4): 11, (3, 4): 1}",349.0447998046875,10.0,5.0,20.0
20.0,Graph with 5 nodes and 10 edges,"[[0, 1, 1, 1, 1], [1, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",22.0,9.0,Y,"{0: 31, 1: 49, 2: 58, 3: 40, 4: 22}",Y,"{0: 31, 1: 49, 2: 58, 3: 40, 4: 22}","{(0, 1): 28, (0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 2): 10, (1, 3): 1, (1, 4): 10, (2, 3): 37, (2, 4): 10, (3, 4): 1}",408.8878631591797,10.0,5.0,20.0
20.0,Graph with 5 nodes and 10 edges,"[[0, 1, 1, 1, 1], [1, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",28.0,4.0,Y,"{0: 40, 1: 28, 2: 44, 3: 36, 4: 32}",Y,"{0: 40, 1: 28, 2: 44, 3: 36, 4: 32}","{(0, 1): 25, (0, 2): 13, (0, 3): 1, (0, 4): 1, (1, 2): 1, (1, 3): 1, (1, 4): 1, (2, 3): 17, (2, 4): 13, (3, 4): 17}",470.87669372558594,10.0,5.0,20.0
