graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
14.0,Graph with 10 nodes and 26 edges,"[[0, 1, 1, 0, 1, 0, 0, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 1, 0, 1], [1, 1, 0, 0, 1, 1, 1, 1, 0, 0], [0, 1, 0, 0, 1, 0, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0, 1, 1, 0, 1], [0, 1, 1, 0, 0, 0, 0, 1, 0, 1], [0, 1, 1, 1, 1, 0, 0, 0, 1, 0], [1, 1, 1, 1, 1, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 1, 1, 0, 1, 0, 0]]",24.0,6.0,Y,"{0: 78, 1: 36, 2: 54, 3: 30, 4: 24, 5: 72, 6: 66, 7: 48, 8: 42, 9: 60}",Y,"{0: 78, 1: 36, 2: 54, 3: 30, 4: 24, 5: 72, 6: 66, 7: 48, 8: 42, 9: 60}","{(0, 1): 30, (0, 2): 1, (0, 4): 18, (0, 7): 29, (1, 2): 1, (1, 3): 1, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 9): 1, (2, 4): 1, (2, 5): 2, (2, 6): 48, (2, 7): 1, (3, 4): 1, (3, 6): 1, (3, 7): 1, (3, 8): 26, (4, 6): 1, (4, 7): 1, (4, 9): 2, (5, 7): 13, (5, 9): 56, (6, 8): 15, (7, 8): 1, (7, 9): 1}",918.1499481201172,26.0,10.0,52.0
16.0,Graph with 10 nodes and 17 edges,"[[0, 1, 1, 0, 1, 1, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 1, 0, 1], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [1, 0, 1, 1, 0, 1, 1, 0, 1, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0]]",8.0,2.0,Y,"{0: 26, 1: 24, 2: 22, 3: 20, 4: 18, 5: 16, 6: 14, 7: 10, 8: 8, 9: 12}",Y,"{0: 26, 1: 24, 2: 22, 3: 20, 4: 18, 5: 16, 6: 14, 7: 10, 8: 8, 9: 12}","{(0, 1): 12, (0, 2): 1, (0, 4): 1, (0, 5): 5, (0, 8): 5, (0, 9): 2, (1, 6): 12, (2, 3): 9, (2, 4): 1, (2, 7): 10, (2, 9): 1, (3, 4): 11, (4, 5): 1, (4, 6): 1, (4, 8): 3, (5, 6): 1, (5, 9): 9}",365.0188446044922,17.0,10.0,34.0
18.0,Graph with 10 nodes and 24 edges,"[[0, 0, 0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 1, 1, 0, 1, 1, 0], [0, 1, 0, 0, 0, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 1, 1, 1], [1, 1, 0, 0, 0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 1, 1, 1], [0, 1, 1, 1, 0, 0, 1, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 1, 0, 1], [1, 0, 1, 1, 0, 0, 1, 0, 1, 0]]",18.0,2.0,Y,"{0: 36, 1: 22, 2: 20, 3: 32, 4: 24, 5: 18, 6: 30, 7: 28, 8: 26, 9: 34}",Y,"{0: 36, 1: 22, 2: 20, 3: 32, 4: 24, 5: 18, 6: 30, 7: 28, 8: 26, 9: 34}","{(0, 3): 1, (0, 4): 20, (0, 6): 12, (0, 9): 3, (1, 2): 11, (1, 3): 3, (1, 4): 1, (1, 5): 1, (1, 7): 5, (1, 8): 1, (2, 5): 3, (2, 7): 5, (2, 9): 1, (3, 6): 1, (3, 7): 6, (3, 8): 4, (3, 9): 17, (4, 5): 3, (5, 6): 11, (6, 7): 1, (6, 8): 1, (6, 9): 4, (7, 8): 11, (8, 9): 9}",54.12101745605469,24.0,10.0,48.0
18.0,Graph with 10 nodes and 24 edges,"[[0, 0, 0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 1, 1, 0, 1, 1, 0], [0, 1, 0, 0, 0, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 1, 1, 1], [1, 1, 0, 0, 0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 1, 1, 1], [0, 1, 1, 1, 0, 0, 1, 0, 1, 0], [0, 1, 0, 1, 0, 0, 1, 1, 0, 1], [1, 0, 1, 1, 0, 0, 1, 0, 1, 0]]",18.0,4.0,Y,"{0: 42, 1: 46, 2: 34, 3: 50, 4: 18, 5: 22, 6: 26, 7: 54, 8: 38, 9: 30}",Y,"{0: 42, 1: 46, 2: 34, 3: 50, 4: 18, 5: 22, 6: 26, 7: 54, 8: 38, 9: 30}","{(0, 3): 1, (0, 4): 1, (0, 6): 21, (0, 9): 19, (1, 2): 1, (1, 3): 41, (1, 4): 1, (1, 5): 1, (1, 7): 1, (1, 8): 1, (2, 5): 4, (2, 7): 21, (2, 9): 8, (3, 6): 1, (3, 7): 1, (3, 8): 5, (3, 9): 1, (4, 5): 16, (5, 6): 1, (6, 7): 1, (6, 8): 1, (6, 9): 1, (7, 8): 30, (8, 9): 1}",363.1114959716797,24.0,10.0,48.0
19.0,Graph with 10 nodes and 25 edges,"[[0, 1, 1, 0, 1, 0, 1, 0, 1, 1], [1, 0, 0, 1, 0, 1, 0, 1, 0, 1], [1, 0, 0, 0, 1, 1, 1, 0, 1, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0], [1, 0, 1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 1, 1, 0, 0, 1, 0, 1, 0], [1, 0, 1, 0, 0, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 1, 0, 1, 1, 1, 0]]",4.0,6.0,Y,"{0: 58, 1: 52, 2: 46, 3: 40, 4: 34, 5: 28, 6: 22, 7: 4, 8: 16, 9: 10}",Y,"{0: 58, 1: 52, 2: 46, 3: 40, 4: 34, 5: 28, 6: 22, 7: 4, 8: 16, 9: 10}","{(0, 1): 1, (0, 2): 22, (0, 4): 1, (0, 6): 18, (0, 8): 12, (0, 9): 4, (1, 3): 26, (1, 5): 23, (1, 7): 1, (1, 9): 1, (2, 4): 19, (2, 5): 2, (2, 6): 1, (2, 8): 1, (2, 9): 1, (3, 4): 13, (3, 5): 1, (4, 9): 1, (5, 6): 1, (5, 8): 1, (6, 7): 1, (6, 9): 1, (7, 8): 1, (7, 9): 1, (8, 9): 1}",360.9657287597656,25.0,10.0,50.0
20.0,Graph with 10 nodes and 28 edges,"[[0, 0, 0, 0, 1, 0, 0, 1, 1, 1], [0, 0, 1, 1, 1, 1, 1, 1, 1, 0], [0, 1, 0, 1, 1, 1, 0, 1, 1, 1], [0, 1, 1, 0, 0, 1, 0, 0, 0, 1], [1, 1, 1, 0, 0, 1, 0, 1, 1, 1], [0, 1, 1, 1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 0, 1, 0, 0, 1, 1], [1, 1, 1, 0, 1, 0, 0, 0, 1, 0], [1, 1, 1, 0, 1, 1, 1, 1, 0, 0], [1, 0, 1, 1, 1, 0, 1, 0, 0, 0]]",10.0,4.0,Y,"{0: 46, 1: 42, 2: 38, 3: 34, 4: 30, 5: 26, 6: 22, 7: 18, 8: 14, 9: 10}",Y,"{0: 46, 1: 42, 2: 38, 3: 34, 4: 30, 5: 26, 6: 22, 7: 18, 8: 14, 9: 10}","{(0, 4): 24, (0, 7): 14, (0, 8): 2, (0, 9): 6, (1, 2): 1, (1, 3): 16, (1, 4): 1, (1, 5): 7, (1, 6): 15, (1, 7): 1, (1, 8): 1, (2, 3): 16, (2, 4): 1, (2, 5): 15, (2, 7): 1, (2, 8): 3, (2, 9): 1, (3, 5): 1, (3, 9): 1, (4, 5): 1, (4, 7): 1, (4, 8): 1, (4, 9): 1, (5, 6): 1, (5, 8): 1, (6, 8): 5, (6, 9): 1, (7, 8): 1}",71.04873657226562,28.0,10.0,56.0
21.0,Graph with 10 nodes and 19 edges,"[[0, 1, 0, 0, 0, 1, 1, 1, 1, 0], [1, 0, 1, 0, 0, 1, 0, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1, 1, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 0, 1, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0]]",2.0,2.0,Y,"{0: 20, 1: 18, 2: 16, 3: 14, 4: 12, 5: 10, 6: 8, 7: 6, 8: 4, 9: 2}",Y,"{0: 20, 1: 18, 2: 16, 3: 14, 4: 12, 5: 10, 6: 8, 7: 6, 8: 4, 9: 2}","{(0, 1): 16, (0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 8): 1, (1, 2): 1, (1, 5): 1, (2, 3): 4, (2, 4): 10, (2, 7): 1, (3, 5): 8, (3, 6): 1, (3, 8): 1, (4, 6): 1, (4, 8): 1, (6, 7): 3, (6, 8): 1, (6, 9): 1, (7, 9): 1}",22.88818359375,19.0,10.0,38.0
23.0,Graph with 10 nodes and 30 edges,"[[0, 1, 1, 1, 1, 0, 1, 0, 1, 0], [1, 0, 1, 1, 1, 1, 0, 0, 1, 0], [1, 1, 0, 0, 0, 1, 0, 0, 1, 0], [1, 1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [0, 1, 1, 0, 0, 0, 0, 1, 1, 1], [1, 0, 0, 1, 1, 0, 0, 1, 1, 0], [0, 0, 0, 1, 1, 1, 1, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0, 1, 1, 0]]",29.0,2.0,Y,"{0: 39, 1: 41, 2: 35, 3: 37, 4: 43, 5: 33, 6: 47, 7: 31, 8: 45, 9: 29}",Y,"{0: 39, 1: 41, 2: 35, 3: 37, 4: 43, 5: 33, 6: 47, 7: 31, 8: 45, 9: 29}","{(0, 1): 1, (0, 2): 1, (0, 3): 31, (0, 4): 1, (0, 6): 4, (0, 8): 1, (1, 2): 4, (1, 3): 1, (1, 4): 33, (1, 5): 1, (1, 8): 1, (2, 5): 29, (2, 8): 1, (3, 4): 1, (3, 6): 1, (3, 7): 1, (3, 8): 1, (3, 9): 1, (4, 6): 4, (4, 7): 1, (4, 8): 2, (4, 9): 1, (5, 7): 1, (5, 8): 1, (5, 9): 1, (6, 7): 26, (6, 8): 12, (7, 8): 1, (7, 9): 1, (8, 9): 25}",275.8502960205078,30.0,10.0,60.0
25.0,Graph with 10 nodes and 23 edges,"[[0, 1, 0, 0, 1, 1, 1, 0, 1, 1], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1, 1, 0, 0], [1, 0, 1, 1, 1, 0, 1, 0, 0, 0], [1, 0, 0, 0, 1, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0, 0, 1], [1, 1, 0, 1, 0, 0, 1, 1, 1, 0]]",9.0,6.0,Y,"{0: 33, 1: 27, 2: 63, 3: 9, 4: 45, 5: 15, 6: 21, 7: 51, 8: 39, 9: 57}",Y,"{0: 33, 1: 27, 2: 63, 3: 9, 4: 45, 5: 15, 6: 21, 7: 51, 8: 39, 9: 57}","{(0, 1): 1, (0, 4): 1, (0, 5): 9, (0, 6): 1, (0, 8): 20, (0, 9): 1, (1, 2): 23, (1, 8): 2, (1, 9): 1, (2, 4): 37, (2, 5): 3, (3, 4): 1, (3, 5): 1, (3, 9): 7, (4, 5): 1, (4, 6): 1, (4, 7): 4, (5, 6): 1, (6, 7): 1, (6, 8): 16, (6, 9): 1, (7, 9): 46, (8, 9): 1}",654.9358367919922,23.0,10.0,46.0
27.0,Graph with 10 nodes and 26 edges,"[[0, 0, 1, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 1, 1, 1, 1, 1, 1], [1, 0, 1, 1, 0, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 1, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 1, 0, 0, 1], [0, 1, 0, 1, 0, 0, 0, 1, 1, 0]]",12.0,8.0,Y,"{0: 84, 1: 76, 2: 68, 3: 60, 4: 52, 5: 44, 6: 36, 7: 28, 8: 20, 9: 12}",Y,"{0: 84, 1: 76, 2: 68, 3: 60, 4: 52, 5: 44, 6: 36, 7: 28, 8: 20, 9: 12}","{(0, 2): 1, (0, 3): 3, (0, 4): 47, (0, 6): 33, (1, 2): 1, (1, 5): 41, (1, 6): 1, (1, 7): 24, (1, 8): 1, (1, 9): 8, (2, 3): 51, (2, 4): 1, (2, 8): 14, (3, 4): 1, (3, 5): 1, (3, 6): 1, (3, 7): 1, (3, 8): 1, (3, 9): 1, (4, 5): 1, (4, 7): 1, (4, 8): 1, (5, 8): 1, (6, 8): 1, (7, 9): 2, (8, 9): 1}",275.1350402832031,26.0,10.0,52.0
27.0,Graph with 10 nodes and 26 edges,"[[0, 0, 1, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 1, 1, 1, 1, 1, 1], [1, 0, 1, 1, 0, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 1, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 1, 0, 0, 1], [0, 1, 0, 1, 0, 0, 0, 1, 1, 0]]",20.0,8.0,Y,"{0: 92, 1: 28, 2: 20, 3: 44, 4: 60, 5: 36, 6: 84, 7: 68, 8: 52, 9: 76}",Y,"{0: 92, 1: 28, 2: 20, 3: 44, 4: 60, 5: 36, 6: 84, 7: 68, 8: 52, 9: 76}","{(0, 2): 16, (0, 3): 1, (0, 4): 1, (0, 6): 74, (1, 2): 1, (1, 5): 22, (1, 6): 1, (1, 7): 2, (1, 8): 1, (1, 9): 1, (2, 3): 1, (2, 4): 1, (2, 8): 1, (3, 4): 37, (3, 5): 1, (3, 6): 1, (3, 7): 1, (3, 8): 1, (3, 9): 1, (4, 5): 1, (4, 7): 1, (4, 8): 19, (5, 8): 12, (6, 8): 8, (7, 9): 64, (8, 9): 10}",338.0775451660156,26.0,10.0,52.0
27.0,Graph with 10 nodes and 26 edges,"[[0, 0, 1, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 1, 1, 1, 1, 1, 1], [1, 0, 1, 1, 0, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0, 1, 0], [1, 1, 0, 1, 0, 0, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0, 0, 1], [0, 1, 1, 1, 1, 1, 1, 0, 0, 1], [0, 1, 0, 1, 0, 0, 0, 1, 1, 0]]",26.0,6.0,Y,"{0: 74, 1: 80, 2: 56, 3: 62, 4: 32, 5: 44, 6: 50, 7: 26, 8: 68, 9: 38}",Y,"{0: 74, 1: 80, 2: 56, 3: 62, 4: 32, 5: 44, 6: 50, 7: 26, 8: 68, 9: 38}","{(0, 2): 52, (0, 3): 1, (0, 4): 20, (0, 6): 1, (1, 2): 1, (1, 5): 34, (1, 6): 1, (1, 7): 1, (1, 8): 42, (1, 9): 1, (2, 3): 1, (2, 4): 1, (2, 8): 1, (3, 4): 1, (3, 5): 1, (3, 6): 47, (3, 7): 1, (3, 8): 9, (3, 9): 1, (4, 5): 8, (4, 7): 1, (4, 8): 1, (5, 8): 1, (6, 8): 1, (7, 9): 23, (8, 9): 13}",839.9486541748047,26.0,10.0,52.0
28.0,Graph with 10 nodes and 23 edges,"[[0, 0, 0, 1, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 1, 1, 0, 1, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0, 1], [0, 1, 0, 0, 0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 0, 0, 1, 1, 1, 1], [1, 1, 1, 1, 0, 1, 0, 0, 1, 0], [1, 0, 0, 1, 1, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0, 0, 1, 0]]",22.0,2.0,Y,"{0: 40, 1: 38, 2: 36, 3: 34, 4: 32, 5: 30, 6: 28, 7: 26, 8: 24, 9: 22}",Y,"{0: 40, 1: 38, 2: 36, 3: 34, 4: 32, 5: 30, 6: 28, 7: 26, 8: 24, 9: 22}","{(0, 3): 16, (0, 5): 1, (0, 6): 1, (0, 7): 22, (1, 3): 14, (1, 4): 12, (1, 6): 12, (2, 3): 1, (2, 5): 14, (2, 6): 1, (2, 8): 20, (3, 6): 1, (3, 7): 1, (3, 9): 1, (4, 7): 1, (4, 9): 19, (5, 6): 12, (5, 7): 1, (5, 8): 1, (5, 9): 1, (6, 8): 1, (7, 8): 1, (8, 9): 1}",756.0253143310547,23.0,10.0,46.0
29.0,Graph with 10 nodes and 20 edges,"[[0, 0, 0, 1, 1, 1, 0, 1, 1, 1], [0, 0, 1, 0, 0, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0, 1, 0], [1, 1, 0, 0, 0, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 0, 1, 0, 1, 0]]",2.0,4.0,Y,"{0: 10, 1: 14, 2: 18, 3: 22, 4: 6, 5: 2, 6: 26, 7: 30, 8: 34, 9: 38}",Y,"{0: 10, 1: 14, 2: 18, 3: 22, 4: 6, 5: 2, 6: 26, 7: 30, 8: 34, 9: 38}","{(0, 3): 1, (0, 4): 1, (0, 5): 1, (0, 7): 1, (0, 8): 1, (0, 9): 5, (1, 2): 1, (1, 6): 1, (1, 8): 12, (2, 4): 5, (2, 7): 11, (2, 9): 1, (3, 6): 6, (3, 7): 15, (5, 7): 1, (6, 7): 1, (6, 8): 3, (6, 9): 15, (7, 8): 1, (8, 9): 17}",25.987625122070312,20.0,10.0,40.0
30.0,Graph with 10 nodes and 19 edges,"[[0, 0, 0, 1, 1, 0, 0, 1, 0, 0], [0, 0, 1, 1, 0, 0, 1, 0, 0, 0], [0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [1, 1, 1, 0, 0, 0, 1, 1, 0, 0], [1, 0, 1, 0, 0, 1, 0, 0, 1, 1], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1, 0, 0]]",5.0,8.0,Y,"{0: 45, 1: 21, 2: 77, 3: 53, 4: 13, 5: 5, 6: 37, 7: 69, 8: 61, 9: 29}",Y,"{0: 45, 1: 21, 2: 77, 3: 53, 4: 13, 5: 5, 6: 37, 7: 69, 8: 61, 9: 29}","{(0, 3): 3, (0, 4): 3, (0, 7): 39, (1, 2): 6, (1, 3): 14, (1, 6): 1, (2, 3): 1, (2, 4): 5, (2, 5): 3, (2, 8): 55, (2, 9): 7, (3, 6): 28, (3, 7): 7, (4, 5): 2, (4, 8): 1, (4, 9): 2, (6, 7): 3, (6, 8): 5, (7, 9): 20}",51.021575927734375,19.0,10.0,38.0
33.0,Graph with 10 nodes and 27 edges,"[[0, 1, 1, 1, 1, 0, 1, 1, 0, 0], [1, 0, 1, 1, 0, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 0, 0, 1, 1, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 1, 1, 1, 0, 0, 1, 0, 1, 0], [1, 0, 1, 1, 0, 1, 0, 1, 1, 1], [1, 1, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 1, 1, 0, 0, 1], [0, 1, 1, 1, 0, 0, 1, 0, 1, 0]]",19.0,8.0,Y,"{0: 91, 1: 19, 2: 43, 3: 75, 4: 59, 5: 51, 6: 83, 7: 67, 8: 27, 9: 35}",Y,"{0: 91, 1: 19, 2: 43, 3: 75, 4: 59, 5: 51, 6: 83, 7: 67, 8: 27, 9: 35}","{(0, 1): 1, (0, 2): 1, (0, 3): 1, (0, 4): 35, (0, 6): 52, (0, 7): 1, (1, 2): 1, (1, 3): 1, (1, 5): 1, (1, 7): 14, (1, 9): 1, (2, 5): 1, (2, 6): 4, (2, 7): 28, (2, 8): 1, (2, 9): 7, (3, 5): 47, (3, 6): 1, (3, 9): 25, (4, 7): 1, (4, 8): 23, (5, 6): 1, (5, 8): 1, (6, 7): 23, (6, 8): 1, (6, 9): 1, (8, 9): 1}",1120.0904846191406,27.0,10.0,54.0
35.0,Graph with 10 nodes and 24 edges,"[[0, 0, 1, 0, 1, 1, 1, 0, 1, 1], [0, 0, 0, 1, 1, 0, 0, 0, 1, 1], [1, 0, 0, 1, 0, 0, 1, 1, 1, 0], [0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 1, 0, 1, 0, 0], [0, 0, 1, 0, 1, 0, 1, 0, 0, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 1, 0, 0]]",5.0,6.0,Y,"{0: 17, 1: 11, 2: 23, 3: 29, 4: 35, 5: 41, 6: 47, 7: 53, 8: 5, 9: 59}",Y,"{0: 17, 1: 11, 2: 23, 3: 29, 4: 35, 5: 41, 6: 47, 7: 53, 8: 5, 9: 59}","{(0, 2): 5, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 8): 1, (0, 9): 8, (1, 3): 8, (1, 4): 1, (1, 8): 1, (1, 9): 1, (2, 3): 10, (2, 6): 5, (2, 7): 1, (2, 8): 2, (3, 4): 9, (3, 5): 1, (3, 9): 1, (4, 6): 1, (4, 7): 12, (4, 8): 1, (4, 9): 10, (5, 6): 39, (6, 7): 1, (7, 9): 39}",34.09385681152344,24.0,10.0,48.0
35.0,Graph with 10 nodes and 24 edges,"[[0, 0, 1, 0, 1, 1, 1, 0, 1, 1], [0, 0, 0, 1, 1, 0, 0, 0, 1, 1], [1, 0, 0, 1, 0, 0, 1, 1, 1, 0], [0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [1, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 1, 0, 1, 1, 0, 1, 0, 0], [0, 0, 1, 0, 1, 0, 1, 0, 0, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 1, 0, 0]]",10.0,6.0,Y,"{0: 52, 1: 34, 2: 10, 3: 28, 4: 64, 5: 22, 6: 58, 7: 46, 8: 40, 9: 16}",Y,"{0: 52, 1: 34, 2: 10, 3: 28, 4: 64, 5: 22, 6: 58, 7: 46, 8: 40, 9: 16}","{(0, 2): 1, (0, 4): 8, (0, 5): 1, (0, 6): 39, (0, 8): 2, (0, 9): 1, (1, 3): 1, (1, 4): 1, (1, 8): 31, (1, 9): 1, (2, 3): 1, (2, 6): 1, (2, 7): 1, (2, 8): 6, (3, 4): 20, (3, 5): 5, (3, 9): 1, (4, 6): 1, (4, 7): 32, (4, 8): 1, (4, 9): 1, (5, 6): 16, (6, 7): 1, (7, 9): 12}",1045.9423065185547,24.0,10.0,48.0
37.0,Graph with 10 nodes and 23 edges,"[[0, 1, 0, 0, 0, 1, 1, 0, 0, 0], [1, 0, 1, 1, 0, 1, 0, 1, 0, 1], [0, 1, 0, 0, 0, 1, 0, 1, 1, 1], [0, 1, 0, 0, 0, 1, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0, 1], [1, 1, 1, 1, 0, 0, 0, 0, 1, 1], [1, 0, 0, 0, 1, 0, 0, 1, 1, 0], [0, 1, 1, 1, 1, 0, 1, 0, 1, 0], [0, 0, 1, 1, 0, 1, 1, 1, 0, 0], [0, 1, 1, 0, 1, 1, 0, 0, 0, 0]]",18.0,8.0,Y,"{0: 26, 1: 34, 2: 42, 3: 50, 4: 58, 5: 66, 6: 74, 7: 82, 8: 90, 9: 18}",Y,"{0: 26, 1: 34, 2: 42, 3: 50, 4: 58, 5: 66, 6: 74, 7: 82, 8: 90, 9: 18}","{(0, 1): 1, (0, 5): 1, (0, 6): 24, (1, 2): 1, (1, 3): 1, (1, 5): 1, (1, 7): 29, (1, 9): 1, (2, 5): 9, (2, 7): 3, (2, 8): 28, (2, 9): 1, (3, 5): 1, (3, 7): 47, (3, 8): 1, (4, 6): 42, (4, 7): 1, (4, 9): 15, (5, 8): 53, (5, 9): 1, (6, 7): 1, (6, 8): 7, (7, 8): 1}",777.0061492919922,23.0,10.0,46.0
