graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime
13.0,Graph with 14 nodes and 49 edges,"[[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0], [1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0], [0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1], [1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]]",3.0,5.0,Y,"{0: 8, 1: 13, 2: 68, 3: 63, 4: 58, 5: 53, 6: 48, 7: 3, 8: 43, 9: 38, 10: 33, 11: 28, 12: 23, 13: 18}","{(0, 1): 1, (0, 3): 1, (0, 5): 1, (0, 8): 1, (0, 9): 1, (0, 11): 1, (0, 12): 1, (0, 13): 1, (1, 2): 1, (1, 3): 5, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 9): 1, (1, 10): 1, (2, 3): 23, (2, 4): 5, (2, 6): 36, (2, 10): 1, (2, 12): 1, (3, 4): 1, (3, 6): 1, (3, 8): 1, (3, 9): 1, (3, 10): 1, (3, 12): 17, (3, 13): 12, (4, 5): 29, (4, 8): 1, (4, 9): 19, (4, 13): 1, (5, 6): 1, (5, 10): 1, (5, 11): 18, (5, 12): 1, (6, 8): 1, (6, 10): 1, (6, 11): 5, (6, 12): 1, (7, 11): 2, (8, 9): 13, (8, 10): 26, (9, 10): 1, (9, 12): 1, (9, 13): 1, (10, 13): 1, (11, 13): 1, (12, 13): 1}",2249.0000000061627
13.0,Graph with 14 nodes and 49 edges,"[[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0], [1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0], [0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1], [1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]]",4.0,4.0,Y,"{0: 8, 1: 12, 2: 56, 3: 52, 4: 48, 5: 44, 6: 40, 7: 4, 8: 36, 9: 32, 10: 28, 11: 24, 12: 20, 13: 16}","{(0, 1): 1, (0, 3): 1, (0, 5): 1, (0, 8): 1, (0, 9): 1, (0, 11): 1, (0, 12): 1, (0, 13): 1, (1, 2): 1, (1, 3): 4, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 9): 1, (1, 10): 1, (2, 3): 18, (2, 4): 5, (2, 6): 30, (2, 10): 1, (2, 12): 1, (3, 4): 1, (3, 6): 1, (3, 8): 1, (3, 9): 1, (3, 10): 1, (3, 12): 14, (3, 13): 10, (4, 5): 24, (4, 8): 1, (4, 9): 15, (4, 13): 1, (5, 6): 1, (5, 10): 1, (5, 11): 15, (5, 12): 1, (6, 8): 1, (6, 10): 1, (6, 11): 4, (6, 12): 1, (7, 11): 3, (8, 9): 11, (8, 10): 21, (9, 10): 1, (9, 12): 1, (9, 13): 1, (10, 13): 1, (11, 13): 1, (12, 13): 1}",2296.000000001186
13.0,Graph with 14 nodes and 49 edges,"[[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0], [0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0], [1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0], [0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1], [1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]]",4.0,9.0,Y,"{0: 13, 1: 121, 2: 112, 3: 103, 4: 94, 5: 85, 6: 76, 7: 4, 8: 67, 9: 58, 10: 49, 11: 40, 12: 31, 13: 22}","{(0, 1): 1, (0, 3): 6, (0, 5): 1, (0, 8): 1, (0, 9): 1, (0, 11): 1, (0, 12): 1, (0, 13): 1, (1, 2): 40, (1, 3): 1, (1, 4): 1, (1, 5): 44, (1, 6): 28, (1, 7): 3, (1, 9): 1, (1, 10): 1, (2, 3): 1, (2, 4): 67, (2, 6): 1, (2, 10): 1, (2, 12): 1, (3, 4): 1, (3, 6): 1, (3, 8): 1, (3, 9): 30, (3, 10): 21, (3, 12): 25, (3, 13): 16, (4, 5): 1, (4, 8): 21, (4, 9): 1, (4, 13): 1, (5, 6): 1, (5, 10): 1, (5, 11): 36, (5, 12): 1, (6, 8): 41, (6, 10): 1, (6, 11): 1, (6, 12): 1, (7, 11): 1, (8, 9): 1, (8, 10): 1, (9, 10): 22, (9, 12): 1, (9, 13): 1, (10, 13): 1, (11, 13): 1, (12, 13): 1}",2225.0000000099135
14.0,Graph with 14 nodes and 50 edges,"[[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0], [1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0], [0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1], [0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0], [0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1], [0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0], [1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]]",4.0,8.0,Y,"{0: 12, 1: 108, 2: 100, 3: 92, 4: 84, 5: 76, 6: 68, 7: 4, 8: 60, 9: 52, 10: 44, 11: 36, 12: 28, 13: 20}","{(0, 1): 1, (0, 6): 1, (0, 7): 1, (0, 10): 8, (0, 12): 1, (1, 3): 26, (1, 6): 1, (1, 8): 53, (1, 9): 21, (1, 11): 5, (1, 12): 1, (2, 4): 52, (2, 5): 43, (2, 7): 1, (2, 8): 1, (2, 10): 1, (2, 11): 1, (2, 12): 1, (3, 4): 1, (3, 6): 60, (3, 8): 1, (3, 9): 1, (3, 11): 1, (3, 12): 1, (3, 13): 1, (4, 5): 28, (4, 6): 1, (4, 9): 1, (4, 11): 1, (5, 6): 1, (5, 7): 1, (5, 9): 1, (5, 12): 1, (5, 13): 1, (6, 8): 1, (6, 10): 1, (6, 11): 1, (6, 13): 1, (7, 8): 1, (8, 9): 1, (8, 12): 1, (8, 13): 1, (9, 11): 25, (9, 12): 1, (9, 13): 1, (10, 11): 1, (10, 12): 19, (10, 13): 14, (11, 12): 1, (12, 13): 1}",2518.000000009124
15.0,Graph with 14 nodes and 49 edges,"[[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1], [1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0], [0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0], [0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0], [1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]]",2.0,9.0,Y,"{0: 11, 1: 119, 2: 110, 3: 101, 4: 92, 5: 83, 6: 74, 7: 65, 8: 2, 9: 56, 10: 47, 11: 38, 12: 29, 13: 20}","{(0, 1): 1, (0, 2): 1, (0, 4): 4, (0, 5): 1, (0, 6): 1, (0, 9): 1, (0, 10): 1, (0, 13): 1, (1, 2): 1, (1, 3): 62, (1, 4): 1, (1, 6): 1, (1, 7): 34, (1, 9): 18, (1, 13): 1, (2, 3): 1, (2, 4): 19, (2, 5): 77, (2, 6): 1, (2, 10): 1, (2, 11): 8, (3, 4): 1, (3, 5): 1, (3, 7): 1, (3, 9): 33, (3, 11): 1, (3, 13): 1, (4, 5): 1, (4, 7): 1, (4, 10): 1, (4, 11): 24, (4, 12): 24, (4, 13): 15, (5, 9): 1, (5, 11): 1, (5, 13): 1, (6, 7): 26, (6, 8): 1, (6, 10): 42, (6, 11): 1, (6, 12): 1, (7, 9): 1, (7, 10): 1, (7, 13): 1, (8, 12): 1, (9, 11): 1, (9, 12): 1, (10, 12): 1, (11, 12): 1}",2331.999999967138
15.0,Graph with 14 nodes and 49 edges,"[[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1], [1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0], [0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0], [0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0], [1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]]",4.0,2.0,Y,"{0: 8, 1: 30, 2: 28, 3: 26, 4: 10, 5: 24, 6: 22, 7: 20, 8: 4, 9: 18, 10: 16, 11: 14, 12: 12, 13: 6}","{(0, 1): 1, (0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 9): 1, (0, 10): 1, (0, 13): 1, (1, 2): 1, (1, 3): 11, (1, 4): 1, (1, 6): 3, (1, 7): 6, (1, 9): 6, (1, 13): 1, (2, 3): 1, (2, 4): 1, (2, 5): 16, (2, 6): 1, (2, 10): 1, (2, 11): 6, (3, 4): 1, (3, 5): 1, (3, 7): 9, (3, 9): 1, (3, 11): 1, (3, 13): 1, (4, 5): 1, (4, 7): 1, (4, 10): 1, (4, 11): 1, (4, 12): 1, (4, 13): 1, (5, 9): 1, (5, 11): 3, (5, 13): 1, (6, 7): 1, (6, 8): 3, (6, 10): 11, (6, 11): 1, (6, 12): 1, (7, 9): 1, (7, 10): 1, (7, 13): 1, (8, 12): 1, (9, 11): 1, (9, 12): 7, (10, 12): 1, (11, 12): 1}",1955.000000009477
15.0,Graph with 14 nodes and 49 edges,"[[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1], [1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0], [0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0], [0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0], [1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]]",4.0,3.0,Y,"{0: 10, 1: 43, 2: 40, 3: 37, 4: 34, 5: 7, 6: 31, 7: 28, 8: 4, 9: 25, 10: 22, 11: 19, 12: 16, 13: 13}","{(0, 1): 1, (0, 2): 3, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 9): 1, (0, 10): 1, (0, 13): 1, (1, 2): 4, (1, 3): 25, (1, 4): 8, (1, 6): 1, (1, 7): 1, (1, 9): 1, (1, 13): 1, (2, 3): 5, (2, 4): 1, (2, 5): 1, (2, 6): 22, (2, 10): 2, (2, 11): 1, (3, 4): 1, (3, 5): 1, (3, 7): 1, (3, 9): 1, (3, 11): 1, (3, 13): 1, (4, 5): 1, (4, 7): 1, (4, 10): 1, (4, 11): 1, (4, 12): 11, (4, 13): 8, (5, 9): 1, (5, 11): 1, (5, 13): 1, (6, 7): 1, (6, 8): 3, (6, 10): 1, (6, 11): 1, (6, 12): 1, (7, 9): 7, (7, 10): 16, (7, 13): 1, (8, 12): 1, (9, 11): 13, (9, 12): 1, (10, 12): 1, (11, 12): 1}",2336.9999999545144
15.0,Graph with 14 nodes and 49 edges,"[[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1], [1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0], [0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1], [1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1], [1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0], [0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0], [1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]]",4.0,5.0,Y,"{0: 9, 1: 69, 2: 64, 3: 59, 4: 14, 5: 54, 6: 49, 7: 44, 8: 4, 9: 39, 10: 34, 11: 29, 12: 24, 13: 19}","{(0, 1): 1, (0, 2): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 9): 2, (0, 10): 1, (0, 13): 1, (1, 2): 1, (1, 3): 24, (1, 4): 5, (1, 6): 1, (1, 7): 21, (1, 9): 14, (1, 13): 1, (2, 3): 12, (2, 4): 1, (2, 5): 35, (2, 6): 1, (2, 10): 1, (2, 11): 12, (3, 4): 1, (3, 5): 1, (3, 7): 17, (3, 9): 1, (3, 11): 1, (3, 13): 1, (4, 5): 1, (4, 7): 1, (4, 10): 1, (4, 11): 1, (4, 12): 1, (4, 13): 1, (5, 9): 1, (5, 11): 1, (5, 13): 14, (6, 7): 1, (6, 8): 3, (6, 10): 29, (6, 11): 12, (6, 12): 1, (7, 9): 1, (7, 10): 1, (7, 13): 1, (8, 12): 1, (9, 11): 1, (9, 12): 19, (10, 12): 1, (11, 12): 1}",2367.9999999899337
16.0,Graph with 14 nodes and 46 edges,"[[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1], [0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1], [1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0], [1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0], [1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]]",3.0,6.0,Y,"{0: 9, 1: 81, 2: 75, 3: 69, 4: 63, 5: 57, 6: 51, 7: 45, 8: 39, 9: 33, 10: 27, 11: 3, 12: 21, 13: 15}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (0, 7): 1, (0, 8): 1, (0, 9): 1, (0, 10): 1, (0, 12): 1, (0, 13): 1, (1, 2): 30, (1, 3): 1, (1, 4): 1, (1, 5): 14, (1, 6): 5, (1, 9): 30, (2, 7): 1, (2, 8): 34, (2, 13): 9, (3, 5): 38, (3, 6): 1, (3, 7): 21, (3, 8): 1, (3, 10): 4, (3, 12): 1, (3, 13): 1, (4, 5): 1, (4, 6): 41, (4, 7): 1, (4, 8): 1, (4, 12): 16, (4, 13): 1, (5, 6): 1, (5, 7): 1, (5, 11): 1, (5, 12): 1, (6, 7): 1, (6, 10): 1, (6, 13): 1, (7, 8): 1, (7, 10): 18, (8, 10): 1, (9, 11): 1, (9, 12): 1, (10, 11): 1, (10, 13): 1, (12, 13): 1}",2196.99999996692
17.0,Graph with 14 nodes and 46 edges,"[[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1], [0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0], [1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0], [0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1], [1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1], [1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1], [1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1], [1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0], [1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1], [1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0]]",4.0,5.0,Y,"{0: 9, 1: 69, 2: 64, 3: 59, 4: 4, 5: 54, 6: 49, 7: 44, 8: 39, 9: 34, 10: 29, 11: 24, 12: 19, 13: 14}","{(0, 3): 1, (0, 4): 1, (0, 6): 1, (0, 7): 1, (0, 8): 1, (0, 9): 1, (0, 10): 1, (0, 11): 1, (0, 13): 1, (1, 2): 28, (1, 5): 37, (1, 6): 1, (1, 10): 1, (1, 11): 1, (2, 5): 7, (2, 7): 23, (2, 8): 1, (2, 9): 1, (2, 11): 1, (2, 12): 1, (2, 13): 1, (3, 5): 5, (3, 8): 31, (3, 10): 21, (3, 11): 1, (4, 5): 1, (4, 6): 1, (4, 9): 1, (5, 8): 1, (5, 9): 1, (5, 13): 1, (6, 7): 1, (6, 8): 1, (6, 9): 27, (6, 12): 9, (6, 13): 8, (7, 11): 18, (7, 13): 1, (8, 9): 1, (8, 11): 1, (8, 12): 1, (8, 13): 1, (9, 11): 1, (9, 12): 1, (10, 12): 6, (12, 13): 1}",2350.999999976011
18.0,Graph with 14 nodes and 39 edges,"[[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0], [0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]]",2.0,5.0,Y,"{0: 7, 1: 67, 2: 62, 3: 57, 4: 52, 5: 47, 6: 42, 7: 12, 8: 37, 9: 2, 10: 32, 11: 27, 12: 22, 13: 17}","{(0, 3): 1, (0, 5): 3, (0, 6): 1, (0, 11): 1, (0, 12): 1, (1, 2): 13, (1, 4): 50, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 13): 1, (2, 6): 1, (2, 8): 31, (2, 11): 3, (2, 12): 1, (2, 13): 13, (3, 6): 30, (3, 8): 1, (3, 10): 23, (3, 11): 1, (4, 8): 1, (4, 11): 1, (5, 7): 5, (5, 8): 1, (5, 10): 1, (5, 11): 19, (5, 12): 17, (6, 7): 1, (6, 8): 1, (6, 10): 6, (7, 8): 1, (7, 9): 1, (7, 10): 1, (7, 12): 1, (7, 13): 1, (8, 12): 1, (9, 13): 1, (11, 12): 1, (11, 13): 1}",2668.999999968946
18.0,Graph with 14 nodes and 39 edges,"[[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], [0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0], [0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]]",3.0,5.0,Y,"{0: 8, 1: 68, 2: 63, 3: 58, 4: 3, 5: 53, 6: 48, 7: 43, 8: 38, 9: 33, 10: 28, 11: 23, 12: 18, 13: 13}","{(0, 3): 1, (0, 5): 4, (0, 6): 1, (0, 11): 1, (0, 12): 1, (1, 2): 58, (1, 4): 1, (1, 5): 6, (1, 6): 1, (1, 7): 1, (1, 13): 1, (2, 6): 1, (2, 8): 1, (2, 11): 1, (2, 12): 1, (2, 13): 1, (3, 6): 19, (3, 8): 1, (3, 10): 19, (3, 11): 17, (4, 8): 1, (4, 11): 1, (5, 7): 13, (5, 8): 15, (5, 10): 1, (5, 11): 1, (5, 12): 13, (6, 7): 1, (6, 8): 18, (6, 10): 6, (7, 8): 1, (7, 9): 24, (7, 10): 1, (7, 12): 1, (7, 13): 1, (8, 12): 1, (9, 13): 9, (11, 12): 1, (11, 13): 1}",2643.00000003459
