graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime
15.0,Graph with 11 nodes and 22 edges,"[[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1], [0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0]]",2.0,6.0,Y,"{0: 8, 1: 62, 2: 56, 3: 50, 4: 44, 5: 38, 6: 32, 7: 26, 8: 2, 9: 20, 10: 14}","{(0, 4): 1, (0, 5): 6, (0, 6): 1, (1, 3): 38, (1, 4): 1, (1, 5): 20, (1, 6): 1, (1, 9): 1, (1, 10): 1, (2, 4): 26, (2, 5): 1, (2, 6): 28, (2, 7): 1, (3, 4): 1, (3, 5): 11, (4, 7): 5, (4, 10): 10, (6, 8): 1, (6, 10): 1, (7, 9): 19, (7, 10): 1, (8, 10): 1}",1789.9999999997362
16.0,Graph with 11 nodes and 36 edges,"[[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1], [0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0], [0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1], [0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]]",3.0,2.0,Y,"{0: 5, 1: 9, 2: 3, 3: 23, 4: 7, 5: 21, 6: 19, 7: 17, 8: 13, 9: 11, 10: 15}","{(0, 1): 1, (0, 5): 1, (0, 6): 2, (0, 8): 1, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 7): 2, (1, 8): 1, (1, 9): 1, (2, 3): 1, (2, 4): 1, (2, 8): 1, (3, 4): 1, (3, 5): 8, (3, 6): 4, (3, 8): 5, (3, 9): 1, (3, 10): 1, (4, 6): 1, (4, 7): 1, (4, 8): 1, (4, 10): 1, (5, 6): 4, (5, 7): 3, (5, 8): 1, (5, 9): 1, (5, 10): 1, (6, 8): 1, (6, 9): 5, (7, 9): 1, (7, 10): 10, (8, 9): 1, (8, 10): 1, (9, 10): 1}",1836.9999999947595
16.0,Graph with 11 nodes and 36 edges,"[[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1], [0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0], [0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1], [0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]]",4.0,1.0,Y,"{0: 4, 1: 8, 2: 14, 3: 13, 4: 12, 5: 10, 6: 7, 7: 5, 8: 11, 9: 9, 10: 6}","{(0, 1): 1, (0, 5): 1, (0, 6): 1, (0, 8): 1, (1, 3): 1, (1, 4): 1, (1, 5): 1, (1, 6): 1, (1, 7): 1, (1, 8): 1, (1, 9): 1, (2, 3): 6, (2, 4): 6, (2, 8): 2, (3, 4): 1, (3, 5): 1, (3, 6): 1, (3, 8): 1, (3, 9): 1, (3, 10): 1, (4, 6): 1, (4, 7): 1, (4, 8): 1, (4, 10): 1, (5, 6): 1, (5, 7): 1, (5, 8): 1, (5, 9): 2, (5, 10): 1, (6, 8): 1, (6, 9): 1, (7, 9): 1, (7, 10): 1, (8, 9): 1, (8, 10): 1, (9, 10): 1}",1902.0000000011805
16.0,Graph with 11 nodes and 36 edges,"[[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1], [0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0], [0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1], [0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]]",4.0,3.0,Y,"{0: 4, 1: 10, 2: 34, 3: 31, 4: 7, 5: 28, 6: 25, 7: 22, 8: 19, 9: 16, 10: 13}","{(0, 1): 1, (0, 5): 1, (0, 6): 1, (0, 8): 1, (1, 3): 1, (1, 4): 1, (1, 5): 3, (1, 6): 1, (1, 7): 1, (1, 8): 1, (1, 9): 1, (2, 3): 22, (2, 4): 1, (2, 8): 11, (3, 4): 1, (3, 5): 1, (3, 6): 2, (3, 8): 1, (3, 9): 1, (3, 10): 1, (4, 6): 1, (4, 7): 1, (4, 8): 1, (4, 10): 1, (5, 6): 17, (5, 7): 2, (5, 8): 1, (5, 9): 1, (5, 10): 1, (6, 8): 1, (6, 9): 1, (7, 9): 10, (7, 10): 8, (8, 9): 1, (8, 10): 1, (9, 10): 1}",1953.0000000145264
16.0,Graph with 11 nodes and 36 edges,"[[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], [1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0], [0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1], [0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1], [1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0], [0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1], [0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]]",4.0,6.0,Y,"{0: 4, 1: 10, 2: 64, 3: 58, 4: 52, 5: 46, 6: 40, 7: 34, 8: 28, 9: 22, 10: 16}","{(0, 1): 1, (0, 5): 1, (0, 6): 1, (0, 8): 1, (1, 3): 1, (1, 4): 1, (1, 5): 3, (1, 6): 1, (1, 7): 1, (1, 8): 1, (1, 9): 1, (2, 3): 51, (2, 4): 2, (2, 8): 11, (3, 4): 1, (3, 5): 1, (3, 6): 1, (3, 8): 1, (3, 9): 1, (3, 10): 1, (4, 6): 26, (4, 7): 1, (4, 8): 10, (4, 10): 11, (5, 6): 1, (5, 7): 30, (5, 8): 1, (5, 9): 8, (5, 10): 1, (6, 8): 1, (6, 9): 9, (7, 9): 1, (7, 10): 1, (8, 9): 1, (8, 10): 1, (9, 10): 1}",1736.0000000223863
18.0,Graph with 11 nodes and 29 edges,"[[0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1], [1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1], [1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0], [1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]]",4.0,4.0,Y,"{0: 8, 1: 44, 2: 40, 3: 36, 4: 32, 5: 4, 6: 28, 7: 24, 8: 20, 9: 16, 10: 12}","{(0, 1): 1, (0, 3): 2, (0, 4): 1, (0, 5): 1, (0, 7): 1, (0, 9): 1, (0, 10): 1, (1, 4): 1, (1, 6): 25, (1, 7): 7, (1, 9): 1, (1, 10): 9, (2, 3): 28, (2, 4): 8, (2, 5): 1, (2, 6): 1, (2, 9): 1, (2, 10): 1, (3, 5): 2, (3, 6): 1, (3, 8): 1, (3, 9): 1, (3, 10): 1, (4, 7): 3, (4, 8): 18, (4, 9): 1, (6, 7): 1, (7, 8): 1, (7, 9): 11}",1611.9999999943957
19.0,Graph with 11 nodes and 26 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1], [0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0], [1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1], [1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0], [1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]]",3.0,9.0,Y,"{0: 12, 1: 3, 2: 93, 3: 84, 4: 75, 5: 66, 6: 57, 7: 48, 8: 39, 9: 30, 10: 21}","{(0, 5): 5, (0, 6): 4, (0, 7): 1, (0, 8): 1, (0, 10): 1, (1, 7): 3, (2, 3): 54, (2, 7): 1, (2, 8): 37, (2, 10): 1, (3, 4): 26, (3, 5): 1, (3, 6): 1, (3, 9): 1, (3, 10): 1, (4, 5): 1, (4, 6): 34, (4, 7): 1, (4, 8): 1, (4, 9): 12, (5, 6): 1, (5, 7): 40, (5, 10): 18, (6, 7): 1, (6, 9): 16, (7, 9): 1}",1761.0000000161108
19.0,Graph with 11 nodes and 26 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1], [0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0], [1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1], [1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0], [1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]]",4.0,1.0,Y,"{0: 5, 1: 4, 2: 14, 3: 6, 4: 13, 5: 12, 6: 10, 7: 11, 8: 9, 9: 8, 10: 7}","{(0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 8): 1, (0, 10): 1, (1, 7): 4, (2, 3): 1, (2, 7): 2, (2, 8): 7, (2, 10): 4, (3, 4): 1, (3, 5): 1, (3, 6): 1, (3, 9): 1, (3, 10): 1, (4, 5): 3, (4, 6): 1, (4, 7): 1, (4, 8): 1, (4, 9): 5, (5, 6): 4, (5, 7): 1, (5, 10): 1, (6, 7): 1, (6, 9): 1, (7, 9): 1}",1596.00000000637
19.0,Graph with 11 nodes and 26 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1], [0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0], [1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1], [1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0], [1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]]",4.0,2.0,Y,"{0: 6, 1: 4, 2: 24, 3: 22, 4: 20, 5: 18, 6: 16, 7: 10, 8: 14, 9: 12, 10: 8}","{(0, 5): 1, (0, 6): 2, (0, 7): 1, (0, 8): 1, (0, 10): 1, (1, 7): 4, (2, 3): 10, (2, 7): 1, (2, 8): 12, (2, 10): 1, (3, 4): 7, (3, 5): 1, (3, 6): 2, (3, 9): 1, (3, 10): 1, (4, 5): 9, (4, 6): 1, (4, 7): 1, (4, 8): 1, (4, 9): 1, (5, 6): 1, (5, 7): 1, (5, 10): 5, (6, 7): 1, (6, 9): 9, (7, 9): 1}",1815.0000000218824
19.0,Graph with 11 nodes and 26 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1], [0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0], [1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1], [1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0], [1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]]",4.0,3.0,Y,"{0: 7, 1: 4, 2: 34, 3: 31, 4: 28, 5: 25, 6: 22, 7: 19, 8: 16, 9: 13, 10: 10}","{(0, 5): 3, (0, 6): 1, (0, 7): 1, (0, 8): 1, (0, 10): 1, (1, 7): 4, (2, 3): 18, (2, 7): 1, (2, 8): 14, (2, 10): 1, (3, 4): 9, (3, 5): 1, (3, 6): 1, (3, 9): 1, (3, 10): 1, (4, 5): 5, (4, 6): 1, (4, 7): 1, (4, 8): 1, (4, 9): 10, (5, 6): 7, (5, 7): 1, (5, 10): 7, (6, 7): 10, (6, 9): 1, (7, 9): 1}",2189.999999984593
19.0,Graph with 11 nodes and 26 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1], [0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0], [1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1], [1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0], [1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]]",4.0,9.0,Y,"{0: 13, 1: 4, 2: 94, 3: 85, 4: 76, 5: 67, 6: 58, 7: 49, 8: 40, 9: 31, 10: 22}","{(0, 5): 5, (0, 6): 5, (0, 7): 1, (0, 8): 1, (0, 10): 1, (1, 7): 4, (2, 3): 54, (2, 7): 1, (2, 8): 38, (2, 10): 1, (3, 4): 27, (3, 5): 1, (3, 6): 1, (3, 9): 1, (3, 10): 1, (4, 5): 1, (4, 6): 33, (4, 7): 1, (4, 8): 1, (4, 9): 12, (5, 6): 1, (5, 7): 40, (5, 10): 19, (6, 7): 1, (6, 9): 16, (7, 9): 1}",1759.0000000211603
20.0,Graph with 11 nodes and 23 edges,"[[0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1], [0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1], [0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]]",4.0,9.0,Y,"{0: 13, 1: 4, 2: 94, 3: 85, 4: 76, 5: 67, 6: 58, 7: 49, 8: 40, 9: 31, 10: 22}","{(0, 1): 1, (0, 2): 1, (0, 6): 9, (0, 7): 1, (0, 8): 1, (1, 5): 2, (1, 7): 1, (2, 3): 1, (2, 5): 31, (2, 7): 44, (2, 10): 16, (3, 4): 49, (3, 5): 33, (3, 7): 1, (4, 6): 1, (4, 7): 1, (4, 8): 23, (4, 10): 1, (6, 8): 14, (6, 9): 29, (6, 10): 4, (7, 9): 1, (8, 9): 1}",1696.9999999787433
21.0,Graph with 11 nodes and 25 edges,"[[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0], [1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0], [0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0], [0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1], [1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]]",2.0,4.0,Y,"{0: 6, 1: 42, 2: 38, 3: 34, 4: 30, 5: 2, 6: 10, 7: 22, 8: 14, 9: 18, 10: 26}","{(0, 1): 1, (0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 8): 1, (0, 9): 1, (1, 2): 35, (1, 3): 2, (1, 6): 3, (2, 3): 1, (2, 6): 1, (3, 4): 27, (3, 6): 1, (3, 7): 1, (3, 9): 1, (4, 5): 1, (4, 6): 1, (4, 9): 1, (6, 7): 1, (6, 9): 1, (6, 10): 1, (7, 10): 19, (8, 9): 10, (8, 10): 2, (9, 10): 3}",88171.99999998593
22.0,Graph with 11 nodes and 24 edges,"[[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0], [1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]]",2.0,8.0,Y,"{0: 10, 1: 82, 2: 74, 3: 66, 4: 58, 5: 50, 6: 42, 7: 34, 8: 26, 9: 18, 10: 2}","{(0, 1): 6, (0, 3): 1, (0, 5): 1, (0, 6): 1, (0, 8): 1, (1, 3): 5, (1, 5): 25, (1, 7): 31, (1, 9): 15, (2, 3): 56, (2, 4): 16, (2, 5): 1, (2, 8): 1, (3, 4): 2, (3, 7): 1, (3, 8): 1, (4, 6): 39, (4, 7): 1, (5, 8): 22, (5, 9): 1, (6, 9): 1, (6, 10): 1, (7, 10): 1, (8, 9): 1}",1625.0000000184173
22.0,Graph with 11 nodes and 24 edges,"[[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0], [1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]]",3.0,4.0,Y,"{0: 7, 1: 43, 2: 39, 3: 35, 4: 31, 5: 27, 6: 23, 7: 19, 8: 15, 9: 11, 10: 3}","{(0, 1): 3, (0, 3): 1, (0, 5): 1, (0, 6): 1, (0, 8): 1, (1, 3): 3, (1, 5): 13, (1, 7): 16, (1, 9): 8, (2, 3): 27, (2, 4): 9, (2, 5): 1, (2, 8): 1, (3, 4): 1, (3, 7): 1, (3, 8): 1, (4, 6): 19, (4, 7): 1, (5, 8): 11, (5, 9): 1, (6, 9): 1, (6, 10): 2, (7, 10): 1, (8, 9): 1}",1632.000000000744
22.0,Graph with 11 nodes and 24 edges,"[[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0], [0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0], [1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1], [0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]]",3.0,5.0,Y,"{0: 8, 1: 53, 2: 48, 3: 43, 4: 38, 5: 33, 6: 28, 7: 23, 8: 18, 9: 13, 10: 3}","{(0, 1): 4, (0, 3): 1, (0, 5): 1, (0, 6): 1, (0, 8): 1, (1, 3): 3, (1, 5): 16, (1, 7): 20, (1, 9): 10, (2, 3): 35, (2, 4): 11, (2, 5): 1, (2, 8): 1, (3, 4): 2, (3, 7): 1, (3, 8): 1, (4, 6): 24, (4, 7): 1, (5, 8): 14, (5, 9): 1, (6, 9): 1, (6, 10): 2, (7, 10): 1, (8, 9): 1}",1581.0000000158198
23.0,Graph with 11 nodes and 24 edges,"[[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1], [0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1], [1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0]]",3.0,4.0,Y,"{0: 31, 1: 43, 2: 27, 3: 7, 4: 15, 5: 39, 6: 11, 7: 19, 8: 35, 9: 3, 10: 23}","{(0, 1): 1, (0, 2): 7, (0, 4): 1, (0, 5): 18, (0, 10): 4, (1, 6): 1, (1, 7): 8, (1, 8): 32, (2, 5): 18, (2, 8): 1, (2, 9): 1, (3, 10): 7, (4, 5): 1, (4, 6): 1, (4, 7): 1, (4, 8): 1, (4, 10): 10, (5, 6): 1, (5, 7): 1, (6, 7): 6, (6, 9): 1, (7, 8): 1, (7, 10): 1, (9, 10): 1}",1936.9999999980791
23.0,Graph with 11 nodes and 24 edges,"[[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1], [1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1], [0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1], [1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0]]",3.0,6.0,Y,"{0: 45, 1: 63, 2: 39, 3: 9, 4: 21, 5: 57, 6: 15, 7: 27, 8: 51, 9: 3, 10: 33}","{(0, 1): 1, (0, 2): 10, (0, 4): 1, (0, 5): 27, (0, 10): 6, (1, 6): 1, (1, 7): 12, (1, 8): 48, (2, 5): 27, (2, 8): 1, (2, 9): 1, (3, 10): 9, (4, 5): 1, (4, 6): 1, (4, 7): 1, (4, 8): 1, (4, 10): 16, (5, 6): 1, (5, 7): 1, (6, 7): 10, (6, 9): 1, (7, 8): 1, (7, 10): 1, (9, 10): 1}",1778.9999999990869
24.0,Graph with 11 nodes and 29 edges,"[[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0], [0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1], [0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1], [1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1], [0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1], [0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]]",3.0,5.0,Y,"{0: 3, 1: 8, 2: 53, 3: 48, 4: 43, 5: 38, 6: 33, 7: 28, 8: 23, 9: 18, 10: 13}","{(0, 5): 1, (0, 6): 1, (0, 10): 1, (1, 2): 1, (1, 5): 1, (1, 7): 4, (1, 8): 1, (1, 9): 1, (2, 3): 1, (2, 4): 18, (2, 5): 1, (2, 6): 30, (2, 9): 1, (2, 10): 1, (3, 4): 1, (3, 7): 20, (3, 8): 20, (3, 10): 6, (4, 5): 22, (4, 7): 1, (4, 10): 1, (5, 9): 13, (6, 7): 1, (6, 10): 1, (7, 9): 1, (7, 10): 1, (8, 9): 1, (8, 10): 1, (9, 10): 1}",1640.0000000089676
