index,graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime
265,14.0,Graph with 5 nodes and 6 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",4.0,5.0,Y,"{0: 4, 1: 24, 2: 9, 3: 19, 4: 14}","{(0, 2): 2, (0, 3): 1, (0, 4): 1, (1, 3): 18, (1, 4): 6, (2, 4): 7}",1410.0000000212276
267,14.0,Graph with 5 nodes and 6 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",4.0,7.0,Y,"{0: 4, 1: 32, 2: 11, 3: 25, 4: 18}","{(0, 2): 2, (0, 3): 1, (0, 4): 1, (1, 3): 24, (1, 4): 8, (2, 4): 9}",1063.999999985299
269,14.0,Graph with 5 nodes and 6 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",4.0,9.0,Y,"{0: 4, 1: 40, 2: 13, 3: 31, 4: 22}","{(0, 2): 2, (0, 3): 1, (0, 4): 1, (1, 3): 30, (1, 4): 10, (2, 4): 11}",1170.999999999367
275,15.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",2.0,6.0,Y,"{0: 20, 1: 8, 2: 2, 3: 26, 4: 14}","{(0, 2): 1, (0, 3): 13, (0, 4): 6, (1, 3): 7, (1, 4): 1, (2, 4): 1, (3, 4): 6}",1011.0000000054242
278,15.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",2.0,9.0,Y,"{0: 29, 1: 11, 2: 2, 3: 38, 4: 20}","{(0, 2): 1, (0, 3): 19, (0, 4): 9, (1, 3): 10, (1, 4): 1, (2, 4): 1, (3, 4): 9}",1589.9999999646752
280,15.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",3.0,2.0,Y,"{0: 3, 1: 7, 2: 5, 3: 9, 4: 11}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 3): 4, (1, 4): 2, (2, 4): 4, (3, 4): 3}",1628.0000000392647
285,15.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",3.0,7.0,Y,"{0: 3, 1: 17, 2: 10, 3: 24, 4: 31}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 3): 9, (1, 4): 7, (2, 4): 9, (3, 4): 13}",1313.9999999793872
290,15.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",4.0,3.0,Y,"{0: 10, 1: 13, 2: 4, 3: 16, 4: 7}","{(0, 2): 3, (0, 3): 6, (0, 4): 1, (1, 3): 9, (1, 4): 4, (2, 4): 1, (3, 4): 1}",444.99999995650796
296,15.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",4.0,9.0,Y,"{0: 4, 1: 31, 2: 13, 3: 40, 4: 22}","{(0, 2): 1, (0, 3): 2, (0, 4): 1, (1, 3): 30, (1, 4): 1, (2, 4): 12, (3, 4): 8}",1762.9999999826396
299,16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",2.0,3.0,Y,"{0: 5, 1: 2, 2: 8, 3: 14, 4: 11}","{(0, 2): 1, (0, 3): 1, (0, 4): 3, (1, 3): 1, (1, 4): 1, (2, 3): 6, (2, 4): 1, (3, 4): 6}",1538.999999979751
306,16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",3.0,1.0,Y,"{0: 3, 1: 5, 2: 4, 3: 7, 4: 6}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 3): 3, (1, 4): 1, (2, 3): 1, (2, 4): 2, (3, 4): 1}",1602.9999999886968
310,16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",3.0,5.0,Y,"{0: 13, 1: 3, 2: 8, 3: 23, 4: 18}","{(0, 2): 1, (0, 3): 5, (0, 4): 6, (1, 3): 2, (1, 4): 1, (2, 3): 6, (2, 4): 1, (3, 4): 9}",985.0000000142245
315,16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",4.0,1.0,Y,"{0: 4, 1: 7, 2: 5, 3: 8, 4: 6}","{(0, 2): 2, (0, 3): 1, (0, 4): 1, (1, 3): 5, (1, 4): 2, (2, 3): 1, (2, 4): 2, (3, 4): 1}",954.9999999762804
316,16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",4.0,2.0,Y,"{0: 6, 1: 8, 2: 4, 3: 10, 4: 12}","{(0, 2): 2, (0, 3): 1, (0, 4): 3, (1, 3): 4, (1, 4): 4, (2, 3): 1, (2, 4): 1, (3, 4): 4}",592.9999999807478
317,16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",4.0,3.0,Y,"{0: 4, 1: 13, 2: 7, 3: 16, 4: 10}","{(0, 2): 1, (0, 3): 1, (0, 4): 2, (1, 3): 12, (1, 4): 1, (2, 3): 1, (2, 4): 5, (3, 4): 2}",1488.999999992302
318,16.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",4.0,4.0,Y,"{0: 4, 1: 16, 2: 8, 3: 20, 4: 12}","{(0, 2): 1, (0, 3): 1, (0, 4): 2, (1, 3): 15, (1, 4): 1, (2, 3): 1, (2, 4): 6, (3, 4): 3}",1173.9999999917927
332,17.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",2.0,9.0,Y,"{0: 11, 1: 20, 2: 38, 3: 2, 4: 29}","{(0, 2): 1, (0, 3): 1, (0, 4): 9, (1, 2): 18, (1, 3): 1, (1, 4): 1, (2, 4): 19}",1129.9999999891952
336,17.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",3.0,4.0,Y,"{0: 3, 1: 19, 2: 15, 3: 7, 4: 11}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 2): 8, (1, 3): 6, (1, 4): 4, (2, 4): 5}",1021.9999999776519
346,17.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",4.0,5.0,Y,"{0: 19, 1: 14, 2: 4, 3: 9, 4: 24}","{(0, 2): 1, (0, 3): 5, (0, 4): 13, (1, 2): 1, (1, 3): 4, (1, 4): 9, (2, 4): 2}",501.99999998312705
348,17.0,Graph with 5 nodes and 7 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 0], [1, 1, 1, 0, 0]]",4.0,7.0,Y,"{0: 25, 1: 11, 2: 32, 3: 4, 4: 18}","{(0, 2): 16, (0, 3): 3, (0, 4): 6, (1, 2): 7, (1, 3): 1, (1, 4): 3, (2, 4): 9}",590.9999999857973
356,18.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",3.0,6.0,Y,"{0: 3, 1: 27, 2: 21, 3: 9, 4: 15}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 2): 19, (1, 3): 1, (1, 4): 6, (2, 4): 1, (3, 4): 6}",958.9999999661813
357,18.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",3.0,7.0,Y,"{0: 3, 1: 31, 2: 24, 3: 10, 4: 17}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 2): 22, (1, 3): 1, (1, 4): 7, (2, 4): 1, (3, 4): 7}",1774.9999999523425
358,18.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",3.0,8.0,Y,"{0: 3, 1: 35, 2: 27, 3: 11, 4: 19}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 2): 25, (1, 3): 1, (1, 4): 8, (2, 4): 1, (3, 4): 8}",1078.0000000067957
359,18.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",3.0,9.0,Y,"{0: 3, 1: 39, 2: 30, 3: 12, 4: 21}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 2): 28, (1, 3): 1, (1, 4): 9, (2, 4): 1, (3, 4): 9}",1993.000000027223
360,18.0,Graph with 5 nodes and 8 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 0, 1], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0]]",4.0,1.0,Y,"{0: 4, 1: 8, 2: 7, 3: 5, 4: 6}","{(0, 2): 1, (0, 3): 1, (0, 4): 2, (1, 2): 5, (1, 3): 2, (1, 4): 1, (2, 4): 1, (3, 4): 2}",1860.0000000219552
369,19.0,Graph with 5 nodes and 9 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",3.0,1.0,Y,"{0: 3, 1: 4, 2: 7, 3: 6, 4: 5}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 2): 2, (1, 3): 1, (1, 4): 1, (2, 3): 2, (2, 4): 1, (3, 4): 1}",774.9999999759893
372,19.0,Graph with 5 nodes and 9 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",3.0,4.0,Y,"{0: 3, 1: 19, 2: 7, 3: 15, 4: 11}","{(0, 2): 1, (0, 3): 1, (0, 4): 1, (1, 2): 1, (1, 3): 12, (1, 4): 5, (2, 3): 1, (2, 4): 3, (3, 4): 1}",2510.999999969954
378,19.0,Graph with 5 nodes and 9 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",4.0,1.0,Y,"{0: 7, 1: 4, 2: 8, 3: 6, 4: 5}","{(0, 2): 4, (0, 3): 1, (0, 4): 2, (1, 2): 1, (1, 3): 2, (1, 4): 1, (2, 3): 2, (2, 4): 1, (3, 4): 1}",421.99999995773396
379,19.0,Graph with 5 nodes and 9 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",4.0,2.0,Y,"{0: 4, 1: 12, 2: 8, 3: 10, 4: 6}","{(0, 2): 1, (0, 3): 1, (0, 4): 2, (1, 2): 5, (1, 3): 6, (1, 4): 1, (2, 3): 1, (2, 4): 1, (3, 4): 2}",472.9999999995016
384,19.0,Graph with 5 nodes and 9 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",4.0,7.0,Y,"{0: 4, 1: 32, 2: 25, 3: 11, 4: 18}","{(0, 2): 1, (0, 3): 1, (0, 4): 2, (1, 2): 22, (1, 3): 2, (1, 4): 8, (2, 3): 1, (2, 4): 1, (3, 4): 7}",1605.9999999811225
385,19.0,Graph with 5 nodes and 9 edges,"[[0, 0, 1, 1, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",4.0,8.0,Y,"{0: 4, 1: 36, 2: 28, 3: 12, 4: 20}","{(0, 2): 1, (0, 3): 1, (0, 4): 2, (1, 2): 25, (1, 3): 2, (1, 4): 9, (2, 3): 1, (2, 4): 1, (3, 4): 8}",2043.000000014672
394,20.0,Graph with 5 nodes and 10 edges,"[[0, 1, 1, 1, 1], [1, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",4.0,8.0,Y,"{0: 28, 1: 20, 2: 36, 3: 4, 4: 12}","{(0, 1): 1, (0, 2): 21, (0, 3): 1, (0, 4): 5, (1, 2): 13, (1, 3): 1, (1, 4): 5, (2, 3): 1, (2, 4): 1, (3, 4): 1}",513.0000000121981
395,20.0,Graph with 5 nodes and 10 edges,"[[0, 1, 1, 1, 1], [1, 0, 1, 1, 1], [1, 1, 0, 1, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 0]]",4.0,9.0,Y,"{0: 13, 1: 4, 2: 40, 3: 31, 4: 22}","{(0, 1): 1, (0, 2): 1, (0, 3): 6, (0, 4): 5, (1, 2): 1, (1, 3): 1, (1, 4): 1, (2, 3): 23, (2, 4): 15, (3, 4): 1}",602.0000000148684
